ad_id,text,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE
x_1004125706706199,"We’re SCREAMING-- Jared Kushner just said he’s not ruling out Trump delaying the election.   Even for Trump, this would be a HUGE abuse of power. He will do whatever it takes to stay in office -- and we can’t stand on the sidelines as he uses the Coronavirus crisis to keep himself in power! We need to show Trump that Americans will NOT allow him to delay the election.   [Sign Now] The only way to STOP Trump from meddling in the election is getting 100,000 signatures NOW!! Add your name → PHOTO CACE SKIMMERE EDITED URGENT SIGNATURES NEEDED: DEMAND TRUMP HOLD THE ELECTION ON TIME NOW SIGN  Stop Republicans Stop Republicans go.stop-republicans.org [URGENT] Sign Now To Protect The Election 100,000 Signatures URGENTLY Needed",0,0,0,0,0,0,1,0,0
x_2274554862690071,Make your vote go further and only vote for Coral Evans for State Representative.  This election. We only have one shot to fully fund our schools protect coverage for pre-existing conditions and create an economy that works for everyone in northern Arizona make your vote go further and only vote for Coral Evans for state representative. Coral For Arizona Coral 4 AZ. Authorized by Coral Evans www.coralevansaz.com Vote Coral Evans for AZ House: District 6 Together we can preserve the spirit and character of Northern Arizona.,0,0,0,0,0,0,0,1,1
x_1527129764145731,"Raphael Warnock will be a champion for equality in the US Senate. Learn about your voting options at HRC.org/vote. WARNOCK FOR EQUALITY VOTE BY NOV 3 Paid for by Human Rights Campaign Equality Votes (www.hrc.org) and not authorized by any candidate or candidate's committee  Human Rights Campaign HUMAN RIGHTS CAMPAIGN EQUALITY VOTES HRC.ORG Vote Warnock. Vote Today. This year, everything is on the line.",0,0,0,0,0,0,0,1,1
x_1213768665668829,Wisconsin: Only real Cheeseheads will be able to get a 8/10 on this quiz! PAID for by BIDEN FOR PRESIDENT  BuzzFeed BIDEN FOR PRESIDENT buzzfeed.com Only a True Lover of the Badger State Can Pass This Super Difficult Quiz Think you know your home state? Test your knowledge!,0,0,0,0,0,0,0,0,0
x_770366640466697,Sen. Gary Peters is fighting to protect the U.S. Postal Service. Vote to keep him in the Senate in 2020.  We're behind a guard of mail sorting pieces. I asked you for answers when it wasn't until I launched an investigation that you admitted that you had directed these changes. Millions of Michiganians MILLIONS OF MICHIGANIANS   ,0,0,0,0,0,0,0,0,1
x_3404018829677208,"“In all my years, I have never seen a better opportunity to get rid of Mitch McConnell. At Fire Mitch, Save America we have a plan to elect Amy McGrath and send Mitch packing. I wouldn't put my time or energy behind these folks if I didn't believe it could be done. Can we count on you today? ” - James Carville  Join our grassroots movement to unseat Mitch McConnell before our FINAL end-of-quarter fundraising deadline.  CHIP IN what you can! "" WE HAVE A PLAN TO ELECT AMY MCGRATH AND SEND MITCH PACKING11 -JAMES CARVILLE CHIP IN PHOTOCREDIT JD LASICA  Fire Mitch. Save America. SAVE AMERICA FUND secure.actblue.com ⚠️ $7,300 Left to Raise [DONATE] Chip in to FIRE MITCH!",1,0,0,0,0,0,0,0,0
x_1424819847704532,"With only 8 short weeks left until the election, we need your help to defeat Trump and and his enablers.   Will you donate $13 today to make sure our ads stay on air until election day? GAGE SKIDMORE CC BY-SA20 PITCH IN NOW: BEAT LINDSEY GRAHAM  The Lincoln Project The Lincoln Project secure.anedot.com Contribute to The Lincoln Project Join me in supporting The Lincoln Project",1,0,0,0,0,0,0,0,0
x_396323131384600,"With my wife teaching for three decades and EIGHT grandkids in public schools, I understand the needs of teachers and students.  I’m committed to delivering for them! JEFF CASON for A Champion EXCELLENT Public Schools  Jeff Cason for Texas House Jeff Cason Campaign jeffcason.com Issues - Jeff Cason Issues Education My wife, Wendy, was an educator for 25 years in our HEB public school system. I know the amount of work that our teachers put in every day. As someone who now has grandchildren in our local public schools, I understand the importance of ensuring that all schools have the funding the...",0,0,0,0,0,0,0,1,1
x_1014210462358127,He has fought to rebuild our military AND has been committed to getting The U.S. out of endless wars!  President Trump is doing whatever it takes to Keep America Safe and to ensure our nation becomes stronger than ever before.  Show your support for worldwide peace and a stop to endless wars today! DO YOU SUPPORT PRESIDENT TRUMP'S PLANS TO MAINTAIN AND EXPAND AMERICA'S UNRIVALED MILITARY STRENGTH? DONATE NOW ..  Donald J. Trump TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE winred.com President Trump LOVES our troops! CONTRIBUTE NOW>>>,1,0,0,0,0,0,0,0,0
x_1223120851419994,"D.C. Republicans have launched new attack ads, right out of Trump's playbook, where they flat-out lie about Dan's record. We can't let them get away with it.  Chip in today to make sure Dan has the resources he needs to defeat Sununu and his Republican allies >> https://bit.ly/3iF6ot2 Help Dan stand up to the FALSE ATTACK ADS DONATE  Dan Feltes for Governor Friends of Feltes secure.actblue.com Contribute to Dan Feltes Help us win in November >>",1,0,0,0,0,0,0,0,0
x_649893705670775,"As a father of three, a farmer, and school board president, @[108544460730959:274:Chad Ingels for Iowa House] will always put his community first and has the necessary experience to get things done.  For decades Chad Engels has proven he knows how to get things done for Iowa a farmer a father of three Chad Engels has dedicated his life to his family and Community as school board president Engels has fought to cut red tape helped Farmers. Successfully navigate agriculture regulations Ingles knows how important Health Care is for our families and will work to continue to make it accessible and affordable Chad Engels the leadership Iowa deserves. Iowa GOP Republican Party of Iowa www.iowagop.org CANDIDATE SPOTLIGHT: Chad Ingels ",0,0,0,0,0,0,0,1,1
x_1739238629559342,"Just days before she passed, Justice Ginsburg herself let the world know that she wants us to fight, telling her granddaughter: ""My most fervent wish is that I will not be replaced until a new president is installed.""  It's up to us to honor Justice Ginsburg's wish and fight like hell to stop Trump from choosing her successor. Will you donate $10 to stop any confirmation until the end of his term?  We as a nation owe Justice Ginsburg a debt that can't fully be repaid. LGBTQ rights, reproductive rights, gender equity, racial justice--she was a giant in advancing our freedoms, and she helped transform our society for the better.  This is a fight we can win. Donate now to help fund our campaign a rapid-response emergency push to honor RBG's wishes and stop Trump from selecting her successor.   UltraViolet UltraViolet Action secure.actblue.com Protect Her Legacy Join us! Contribute today.",1,0,0,0,0,0,0,0,0
x_362111455239710,"No amount of begging will help Lindsey Graham. Haven't you had enough of being embarrassed by his groveling?  Lindsey Graham a political parasite I discussed it with a record of lies and personal betrayals and I'm tired of it. He was barely holding on before becoming Donald Trump sycophantic. Keep it up Donald. I'm sure you're watching thank you Lindsay now, he's despised and desperate they hate my guts. Lindsay's always been weak. But these days he's just an embarrassment medic. He beat me like a drum now more than ever. We need a strong leader like Jamie Harrison.  A man who will fight for South Carolina and would never beg help me help me help me at 5 or 10 bucks goes a long way, but he is more than a sniffling week crybaby bereft of dignity. You need to do some self-evaluation. Hey King to keep his job and political privileges. Don't give it. So why are so many South Carolinians walking away from Lindsey Graham? Just look at him wouldn't you? The Lincoln Project The Lincoln Project   ",0,0,0,0,0,0,0,0,1
x_1000251700424620,My campaign team just told me we may not make our August fundraising goal. We CANNOT risk Sleepy Joe gaining momentum. Please contribute ANY AMOUNT before 11:59 PM TONIGHT to help our movement and it will be 600% MATCHED!   Donald J. Trump TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE winred.com ALL GIFTS 600% MATCHED 600%-MATCH>>>,1,0,0,0,0,0,0,0,0
x_3518210398255062,Tens of thousands of people are out of work in our community and what's Gary Gates up to? He's busy evicting people who are struggling to make ends meet. He's not the leader we deserve. NOTICE OF EVICTION  Dr. Eliz Markowitz for Texas State Representative - House District 28 Elizabeth Markowitz for Texas House District 28 eliz4tx.com Vote Gary Gates out of office It's time for change — vote for Eliz Markowitz,0,0,0,0,0,0,0,1,1
x_1419151808426836,"Being conservative means something more.  It means looking out for the economy... and your neighbor. It means empowering families... and keeping Washington out of their way. It means embracing entrepreneurial spirit, so that everyone has an opportunity to succeed.  I'm Blake Moore. I'm asking you to expect more from Congress this election.  Congress is failing, the conservatives fix it. I'm Blakemore and semi conservative me something more. It means looking out for the economy and your neighbor. It means Empowering Families, and keeping Washington out of their way. It means increasing the entrepreneurial spirit so that everyone has an opportunity to succeed. I'm Blakemore and I approve this message. It's time to expect more from Congress by November 3rd. Elect Blake Moore Blake Moore for Congress electmoore.com Being a Conservative Means Expecting More ",0,0,0,0,0,0,0,1,1
x_1203313410055062,"Critical medicines and supplies should be made in the USA -- NOT China. Send a message to Congress to act NOW to bring this manufacturing home. Sign the petition: ""Make critical medical supplies in America, not China."" - Nikki Haley SIGN THE PETITION  Stand For America Stand For America Inc stopcommunistchina.com Sign the Petition Today  ",0,0,0,0,0,0,1,0,0
x_252640339500175,"Todos merecemos poder vivir en una comunidad libre de peligro, pero Wesley Hunt apoya las crueles políticas migratorias que mantienen a las familias separadas. WESLEY HUNT PARTICIPA EN LOS ATAQUES DE DONALD TRUMP CONTRA MADRES, PADRES E HIJOS INMIGRANTES.  iAmerica SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION) act.seiu.org Acabemos con los ataques contra las familias de Texas. ",0,0,0,0,0,0,0,1,0
x_1334299540295221,"Even during a pandemic, Burgess Owens supports a health care plan that would end coverage for hundreds of thousands of Utahns...  Even during a pandemic an economic crisis Burgess Owens supports a healthcare plan that would end coverage for hundreds of thousands of you times and got protections for pre-existing conditions, like cancer asthma diabetes and even covid-19 Owens doesn't share our values. 2020 Priorities DCCC 2020priorities.com Owens: Not right for Utah. Owens has questionable judgement",0,0,0,0,0,0,0,1,1
x_354889072292663,"Join the next Governor and First Lady - Dan and Alice Forest - in Alamance County! #RunForestRun - DAN FOREST Alamance County - Graham, NC Saturday, October 24 RALLY WITH DAN FOREST  Dan Forest Committee to Elect Dan Forest Alamance County Rally Alamance County Rally 104 E Elm St, Graham, NC 27253",0,0,0,0,1,0,0,0,0
