pd_id,wmptempid,date_wmpcoded,page_name,funding_entity,search_terms,search_type,search_status,search_notes,notinaggreport,wmp_office,wmp_spontype_unclear,wmp_spontype,wmp_spontypelong,wmp_grouptype,wmp_govtorcand,wmp_notes,page_name_url,othernotes,needs_further_coding,cand_fav,cand_tar,sponsor_name,sponsor_cmag_2022,sponsor_cmag_2020,sponsor_cmag_2018,wmp_multisponsor,wmp_multiflag,wmp_fbapp,wmpid,pres_fecid,pres_cycle,sen_fecid,sen_cycle,hse_fecid,hse_cycle,sen_state,hse_state,pres_party,sen_party,hse_party,pres_cdstatus,sen_cdstatus,hse_cdstatus,hse_district,db_cycle,db_party,db_id,NIMP_personid,db_cdstatus,db_state,db_office,wmp_pres,wmp_sen,wmp_hse,wmp_gov,wmp_db,cmte_fecid,cmte_party,party_all,matchtype,matchtypemore,disclosure,wmp_disagree,pd_id_match,ontv2022_withother,old_name,ontv2022,min_date,sponsor_bywmp,online_advertiser_name,id,typetext_display,outgrptype,outgrptype2,candname,candname2,feccmteid,feccmteid2,catshort,catshort2,pagenamematch,party,party2,party_final,suppopp,suppopp2,mark,notes,amount_spent,number_of_ads,dedupeorgmatch,dbmatch,dbmatch2,blio,blio2,candgender,candgender2,candrace,candrace2,cid,cid2,confidence,discdate,discdate2,disclose,disclose2,ein,ein2,enddate,enddate2,industry,industry2,orgid,orgid2,realcode,realcode2,ultorg,ultorg2,viewpt,viewpt2,viewpt_final,fec_compare,crp_candidate_name,fbentity_2020,type_cmag,type_scsp
pd-312652025484896-1,6140,11/11/2021,Americans for Tax Fairness,Americans for Tax Fairness,,,,,0,,0,group,group,,0,,https://www.facebook.com/312652025484896,,0,,,AMERICANS FOR TAX FAIRNESS,AMERICANS FOR TAX FAIRNESS,AMERICANS FOR TAX FAIRNESS,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,PFB match,PFB match,,0,,0,,0,,AMERICANS FOR TAX FAIRNESS,Americans for Tax Fairness,5251,NA,NA,NA,NA,NA,,NA,Unidentified,Unidentified,Americans for Tax Fairness, ,NA,,NA,NA,NA,NA,NA,NA,NA,lobby     ,lobby     ,B,B,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,Employer Listed/Category Unknown,Employer Listed/Category Unknown,NA,NA,Y4000,Y4000,,NA,NA,NA,,2,,1,,
pd-8127889355-1,8592,11/11/2021,Americans for Tax Reform,Americans for Tax Reform,,,,,0,,0,group,group,,0,,https://www.facebook.com/8127889355,,0,,,AMERICANS FOR TAX REFORM,AMERICANS FOR TAX REFORM,AMERICANS FOR TAX REFORM,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,C90011289,MISSING,MISSING,PFB match,PFB match,,0,,0,,0,,AMERICANS FOR TAX REFORM,Americans For Tax Reform                          ,30149,NA,NA,NA,NA,NA,C90011289,C90011289,Tax Policy,Tax Policy,Americans For Tax Reform                          ,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,I,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,Misc Issues,Misc Issues,D000047095,D000047095,J4000,J4000,Americans For Tax Reform                          ,Americans For Tax Reform                          ,NA,NA,,1,,1,,
pd-8127889355-3,9199,11/11/2021,Americans for Tax Reform,AMERICANS FOR TAX REFORM,,,,,0,,0,group,group,,0,,https://www.facebook.com/8127889355,,0,,,AMERICANS FOR TAX REFORM,AMERICANS FOR TAX REFORM,AMERICANS FOR TAX REFORM,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,C90011289,MISSING,MISSING,PFB match,PFB match,,0,,0,,0,,AMERICANS FOR TAX REFORM,Americans For Tax Reform                          ,60380,,,,,,C90011289,C90011289,Tax Policy,Tax Policy,Americans For Tax Reform                          ,,,,,, ,,NA,NA,,,,I,I,,,,,,,1.0,,,,,,,,,Misc Issues,Misc Issues,D000047095,D000047095,J4000,J4000,Americans For Tax Reform                          ,Americans For Tax Reform                          ,,,,1,,1,,
pd-101095043361-2,180,11/11/2021,Americans United for Life,AMERICANS UNITED FOR LIFE,,,,,0,,0,group,group,,0,,https://www.facebook.com/101095043361,,0,,,AMERICANS UNITED FOR LIFE,AMERICANS UNITED FOR LIFE,AMERICANS UNITED FOR LIFE,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,PFB match,PFB match,,0,,0,,0,,AMERICANS UNITED FOR LIFE,AMERICANS UNITED FOR LIFE,8126,NA,NA,NA,NA,NA,NA,NA,Unidentified,Unidentified,AMERICANS UNITED FOR LIFE,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,B,B,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,Employer Listed/Category Unknown,Employer Listed/Category Unknown,D000065427,D000065427,Y4000,Y4000,NA,NA,NA,NA,,2,,1,,
pd-101095043361-3,21942,10/4/2022,Americans United for Life,These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/101095043361,,0,,,AMERICANS UNITED FOR LIFE,AMERICANS UNITED FOR LIFE,AMERICANS UNITED FOR LIFE,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,PFB match,PFB match,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-58709265392-3,7815,11/11/2021,Americans United for Separation of Church and State,AMERICANS UNITED FOR SEPARATION OF CHURCH & STATE,,,,,0,,0,group,group,501(c)(3),0,,https://www.facebook.com/58709265392,,0,,,AMERICANS UNITED FOR SEPARATION OF CHURCH & STATE,AMERICANS UNITED FOR SEPARATION OF CHURCH & STATE,AMERICANS UNITED FOR SEPARATION OF CHURCH & STATE,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,"Unclear, has a CRP org type","Unclear, has a CRP org type",,0,,0,,0,,AMERICANS UNITED FOR SEPARATION OF CHURCH & STATE,AMERICANS UNITED FOR SEPARATION OF CHURCH & STATE,28588,501(c)(3),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141876623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,,1,,
pd-58709265392-4,22490,10/4/2022,Americans United for Separation of Church and State,These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",501(c)(3),0,,https://www.facebook.com/58709265392,,0,,,AMERICANS UNITED FOR SEPARATION OF CHURCH & STATE,AMERICANS UNITED FOR SEPARATION OF CHURCH & STATE,AMERICANS UNITED FOR SEPARATION OF CHURCH & STATE,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,"Unclear, has a CRP org type","Unclear, has a CRP org type",,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-61492859575-3,28441,11/11/2022,Americares,"Americares Foundation, Inc.",,,,,0,,0,group,group,,0,,https://www.facebook.com/61492859575,,0,,,"AMERICARES FOUNDATION, INC.","AMERICARES FOUNDATION, INC.",,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-681626158940626-3,27415,11/11/2022,Mission Roll Call,Americas Warrior Partnership,,,,,0,,0,group,group,,0,,https://www.facebook.com/681626158940626,,0,,,AMERICAS WARRIOR PARTNERSHIP,AMERICAS WARRIOR PARTNERSHIP,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-681626158940626-2,29657,11/14/2022,Mission Roll Call,These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/681626158940626,,0,,,AMERICAS WARRIOR PARTNERSHIP,AMERICAS WARRIOR PARTNERSHIP,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-200250286704725-1,17311,6/16/2022,Amesbury Chamber of Commerce,These ads ran without a disclaimer,u.s. chamber of commerce,,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/200250286704725,,0,,,AMESBURY CHAMBER OF COMMERCE,AMESBURY CHAMBER OF COMMERCE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-7192716362-1,8339,11/11/2021,Amnesty International USA,Amnesty International USA,,,,,0,,0,group,group,,0,,https://www.facebook.com/7192716362,,0,,,AMNESTY INTERNATIONAL USA,AMNESTY INTERNATIONAL USA,AMNESTY INTERNATIONAL USA,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,PFB match,PFB match,,0,,0,,0,,AMNESTY INTERNATIONAL USA,Amnesty International USA,6772,NA,NA,NA,NA,NA,,NA,Human Rights,Human Rights,Amnesty International USA, ,NA,,NA,NA,NA,NA,NA,NA,Amnesty International USA,dedupe    ,dedupe    ,I,I,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,Human Rights,Human Rights,D000047121,D000047121,J7000,J7000,,NA,NA,NA,,2,,1,,
pd-7192716362-4,13648,11/11/2021,Amnesty International USA,"AMNESTY INTERNATIONAL OF THE U. S. A., INC.",,,,,0,,0,group,group,,0,,https://www.facebook.com/7192716362,,0,,,AMNESTY INTERNATIONAL USA,AMNESTY INTERNATIONAL USA,AMNESTY INTERNATIONAL USA,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,Page match,Page match no PFB match,,,,0,,0,,AMNESTY INTERNATIONAL USA,Amnesty International USA,88526,,,,,,,,,Human Rights,Amnesty International USA,,,,,, ,,NA,NA,,,,,I,,,,,,,1.0,,,,,,,,,,Human Rights,,D000047121,,J7000,,,,,,2,,1,,
pd-7192716362-2,22214,10/4/2022,Amnesty International USA,These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/7192716362,,0,,,AMNESTY INTERNATIONAL USA,AMNESTY INTERNATIONAL USA,AMNESTY INTERNATIONAL USA,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,PFB match,PFB match,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-334101346656000-3,6322,11/11/2021,Amoud Foundation,These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",501(c)(3),0,,https://www.facebook.com/334101346656000,,0,,,AMOUD FOUNDATION,AMOUD FOUNDATION,AMOUD FOUNDATION,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,"Unclear, has a CRP org type","Unclear, has a CRP org type",,0,,0,,0,,AMOUD FOUNDATION,Amoud Foundation,25197,501(c)(3),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752882187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,,1,,
pd-100665942159936-1,17198,6/16/2022,Amplify New Hampshire,Amplify New Hampshire,amplify new hampshire,,Match from search,,0,,0,group,group,,0,,https://www.facebook.com/100665942159936,,0,,,AMPLIFY NEW HAMPSHIRE,AMPLIFY NEW HAMPSHIRE,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
pd-199826043375900-4,9929,11/11/2021,Larry Hogan,An America United,,FEC_SCSP,"Not a match, despite search hit",,0,,0,group,group,,0,,https://www.facebook.com/199826043375900,,0,,,AN AMERICA UNITED,AN AMERICA UNITED,AN AMERICA UNITED,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
pd-442490055798775-1,25803,11/10/2022,Anacostia Playhouse,These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/442490055798775,,0,,,ANACOSTIA PLAYHOUSE,ANACOSTIA PLAYHOUSE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-107731743918647-2,19294,8/31/2022,Anaheim Mayor's Prayer Breakfast,Anaheim Chamber of Commerce,u.s. chamber of commerce,,Entity is related to a group/cd we care about,,0,,0,group,group,,0,,https://www.facebook.com/107731743918647,,0,,,ANAHEIM CHAMBER OF COMMERCE,ANAHEIM CHAMBER OF COMMERCE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-130146150419374-4,17197,6/16/2022,Anaheim Chamber of Commerce,Anaheim Chamber of Commerce,u.s. chamber of commerce,,,,0,,0,group,group,,0,,https://www.facebook.com/130146150419374,,0,,,ANAHEIM CHAMBER OF COMMERCE,ANAHEIM CHAMBER OF COMMERCE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-107731743918647-1,22235,10/4/2022,Anaheim Mayor's Prayer Breakfast,These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/107731743918647,,0,,,ANAHEIM CHAMBER OF COMMERCE,ANAHEIM CHAMBER OF COMMERCE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-107109947803536-1,15919,11/11/2021,Analyzing America,Gregory Lawrence Burright,,,,,0,,0,group,group,,0,,https://www.facebook.com/107109947803536,,0,,,ANALYZING AMERICA,ANALYZING AMERICA,ANALYZING AMERICA,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
pd-106334117471036-1,963,11/11/2021,Anbaric,Anbaric Development Partners,,,,,0,,0,group,group,,0,,https://www.facebook.com/106334117471036,,0,,,ANBARIC DEVELOPMENT PARTNERS,ANBARIC DEVELOPMENT PARTNERS,ANBARIC DEVELOPMENT PARTNERS,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,PFB match,PFB match,,0,,0,Anbaric New Jersey,0,,ANBARIC DEVELOPMENT PARTNERS,Anbaric Development Partners,1235,NA,NA,NA,NA,NA,,NA,Power Equip,NA,NA, ,NA,,NA,NA,NA,NA,NA,NA,Anbaric Development Partners,dedupe    ,NA,B,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,Misc Energy,NA,D000060100,NA,E1700,NA,,NA,NA,NA,,2,,1,,
pd-7483836629-2,8420,11/11/2021,Ancestry,Ancestry.com Operations Inc.,,,,,0,,0,group,group,,0,,https://www.facebook.com/7483836629,,0,,,ANCESTRY,ANCESTRY,ANCESTRY,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,PFB match,PFB match,,0,,0,,0,,ANCESTRY,Ancestry,29773,NA,NA,NA,NA,NA,NA,NA,Internet,Internet,Ancestry,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,B,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Internet,Internet,F205297   ,F205297   ,C6000,C6000,NA,NA,NA,NA,,2,,1,,
pd-7483836629-1,22453,10/4/2022,Ancestry,These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/7483836629,,0,,,ANCESTRY,ANCESTRY,ANCESTRY,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,PFB match,PFB match,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-235687426635171-1,25682,11/10/2022,Anchor House Coffee Roasters,These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/235687426635171,,0,,,ANCHOR HOUSE COFFEE ROASTERS,ANCHOR HOUSE COFFEE ROASTERS,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-204992639520035-2,19274,8/31/2022,Anchorage Chamber of Commerce,These ads ran without a disclaimer,u.s. chamber of commerce,,Entity is related to a group/cd we care about,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/204992639520035,,0,,,ANCHORAGE CHAMBER OF COMMERCE,ANCHORAGE CHAMBER OF COMMERCE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-40371298120-1,6855,11/11/2021,Anchorage Park Foundation,Anchorage Park Foundation,,,,,0,,0,group,group,501(c)(3),0,,https://www.facebook.com/40371298120,,0,,,ANCHORAGE PARK FOUNDATION,ANCHORAGE PARK FOUNDATION,ANCHORAGE PARK FOUNDATION,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,"Unclear, has a CRP org type","Unclear, has a CRP org type",,0,,0,,0,,ANCHORAGE PARK FOUNDATION,Anchorage Park Foundation,26469,501(c)(3),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412205907,412205907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,,1,,
pd-79274670293-1,30051,,Andersonville Chamber of Commerce,These ads ran without a disclaimer,U.S. CHAMBER OF COMMERCE,,Entity is related to a group/cd we care about,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/79274670293,,0,,,ANDERSONVILLE CHAMBER OF COMMERCE,ANDERSONVILLE CHAMBER OF COMMERCE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-101131625108616-1,29385,11/14/2022,Ando,These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/101131625108616,,0,,,ANDO INC.,ANDO INC.,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-101131625108616-2,28608,11/11/2022,Ando,Ando Inc.,,,,,0,,0,group,group,,0,,https://www.facebook.com/101131625108616,,0,,,ANDO INC.,ANDO INC.,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-275289035310-1,17982,6/21/2022,Andrea Gallucci - Destination Wedding Photographer Amalfi Coast,These ads ran without a disclaimer,"destin, joseph j",,"Not a match, despite search hit",,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/275289035310,,0,,,ANDREA GALLUCCI - DESTINATION WEDDING PHOTOGRAPHER AMALFI COAST,ANDREA GALLUCCI - DESTINATION WEDDING PHOTOGRAPHER AMALFI COAST,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1669941646417657-1,29388,11/14/2022,Senior Choice Financial,These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/1669941646417657,,0,,,ANDREA MARROQUIN,ANDREA MARROQUIN,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1669941646417657-2,28112,11/11/2022,Senior Choice Financial,Andrea Marroquin,,,,,0,,0,group,group,,0,,https://www.facebook.com/1669941646417657,,0,,,ANDREA MARROQUIN,ANDREA MARROQUIN,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100710614668532-1,109,11/11/2021,Andrew Yang Pink Hat,These ads ran without a disclaimer,,agg report,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/100710614668532,,0,,,ANDREW YANG PINK HAT,ANDREW YANG PINK HAT,ANDREW YANG PINK HAT,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
pd-664285047058010-1,26617,11/10/2022,Andy Curry Real Estate at Windermere Powerhouse Group,These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/664285047058010,,0,,,ANDY CURRY REAL ESTATE AT WINDERMERE POWERHOUSE GROUP,ANDY CURRY REAL ESTATE AT WINDERMERE POWERHOUSE GROUP,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,Andy Curry Real Estate at Coldwell Banker Tomlinson,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-2177162039078030-2,30270,11/18/2022,Andy Ternay,ANDY TERNAY WANTS YOU TO VOTE FOR THE DEMOCRATIC NOMINEE FOR PRESIDENT IN 2020,,,,,0,,0,group,group,,0,,https://www.facebook.com/2177162039078030,,0,,,ANDY TERNAY WANTS YOU TO VOTE FOR THE DEMOCRATIC NOMINEE FOR PRESIDENT IN 2020,ANDY TERNAY WANTS YOU TO VOTE FOR THE DEMOCRATIC NOMINEE FOR PRESIDENT IN 2020,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-369617103826477-1,23423,11/10/2022,"Angela J. Spears, Registered Representative with Nylife Securities LLC",These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/369617103826477,,0,,,"ANGELA J. SPEARS, REGISTERED REPRESENTATIVE WITH NYLIFE SECURITIES LLC","ANGELA J. SPEARS, REGISTERED REPRESENTATIVE WITH NYLIFE SECURITIES LLC",,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100165315231945-1,28180,11/11/2022,Save the Beer Economy,Anheuser-Busch,,,,,0,,0,group,group,,0,,https://www.facebook.com/100165315231945,,0,,,ANHEUSER-BUSCH,ANHEUSER-BUSCH,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,MISSING,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-183450098373666-2,12827,11/11/2021,Anheuser-Busch,These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/183450098373666,,0,,,ANHEUSER-BUSCH,ANHEUSER-BUSCH,ANHEUSER-BUSCH,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,C00034488,MISSING,MISSING,Page match,Page match no PFB line,,0,,0,,0,,ANHEUSER-BUSCH,Anheuser-Busch,83676,,,,,,,C00034488,,Beer,Anheuser-Busch,,,,,, ,,NA,NA,,,,,B,,,,,,,,,,,,,,,,,"Beer, Wine & Liquor",,D000000144,,G2810,,Anheuser-Busch InBev,,,,2,,1,,
pd-9694956217-2,21654,10/4/2022,Animal Legal Defense Fund,These ads ran without a disclaimer,,,,,0,,1,group,"Unclear, included in group total",,0,,https://www.facebook.com/9694956217,,0,,,ANIMAL LEGAL DEFENSE FUND,ANIMAL LEGAL DEFENSE FUND,ANIMAL LEGAL DEFENSE FUND,,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,MISSING,MISSING,PFB match,PFB match,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
