ad_id,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE,advertiser_name,ad_text,asr_text,ocr_text
CR08281411646425923585,0,0,0,0,0,0,0,0,0,DCCC,,we've always been told if we work hard we'll be successful we study diligently in school and sacrificed to build a future for our families but what's not being said is that republicans in Congress keep making it easier for greedy corporations to raise their prices and pay us less 100% of House Republicans voted to allow corporations to price scouch us at the gas pump and grocery store you've worked hard your whole life don't let Republicans take it away this November vote for Democrats in,"We studied diligently in school and If we SECTION raise their prices and pay us less. We've We've always been pay us voted to allow corporations to price gouge us at the gas pump YWL But what's not being said You've worked hard your whole life. If we work hard, we'll This November, vote for for greedy corporations sacrificed to build a future for our families. Don't let Republicans take it away. in Congress keep making it easier But what's not being for greedy sacrificed We've always been told: sacrificed to build We've always be successful. in Congress 100% of House Republicans and grocery store. We studied diligently Democrats in Congress. THERMO FORMING Paid for by DCCC, www.dccc.org. Not authorized If we work hard, raise their prices by any candidate or candidate's committee. But what's not being said is that Republicans I LL being said is that RE for greedy corporations to raise raise their We studied"
CR08285042233820839937,0,0,0,0,0,0,0,0,1,MACKENZIE FOR CONGRESS,,we're worried about our country's future I've never voted for a tax increase and supported improving maternal Health DC politicians have made our lives unaffordable we need new voices willing to work together for change,"NEVER VOTED FOR A MATERNAL HEALTH SUPPORTED IMPROVING 10-16 | INZIE PAID FOR BY THE NRCC AND MACKENZIE FOR CONGRESS. APPROVED BY RYAN MACKENZIE. TAX INCREASE, MACKENZIE WORK TOGETHER FOR CHANGE 10-16 NEW VOICES WILLING TO FOR CONGRES UNAFFORDABLE TAX INCREASE EVER VOTED RYAN MACKENZIE TAX INCRE FOR CONGRESS DC POLITICIANS HAVE MADE OUR LIVES WORK TOGETHER FOR"
CR08308836215201726465,0,0,0,0,0,0,0,0,1,TIM SHEEHY FOR MONTANA,,when our son lock was 2 and 1/2 years old he was diagnosed with a rare genetic disease and given less than 10 years to live in our darkest hour Tim and Carmen sheii were there for our family helping us fund research for a cure just like when Tim and Carmen donated Millions to strengthen Pediatric Care in Boseman Tim sheii is a good man and I know he will protect healthcare for Montana families I'm Tim sheii and I approve this message,"us. SENATE PAD FOR BY TIM SHERY FOR MONTAVA APROVED BY TIM SHEHY. PAD FOR BY TIM SHEAAY FOR MONTAA. APPROVED BY JIM SAEIY. PAD FOR BY TIM SHEHAV FOR MONTANA APPROVED BY TIM SHEHY. PAID FOR BY TIM SHERY FOR MONTANA APPROVED BY TIM SHEHY. PAID FOR EY TIM SHEHY FOR MONTANA, APROVED BY TIM SHEHY. BOZEMAN BRILY CHRONIGLE 6/3/21 PAID FOR BY TIM SHEEHY FOR MONTANA. APROMED BYTIM SHEHY. DONATED $4 MILLION TO STRENGTHEN PEDIATRIC CARE TIMFORMT.COM Sherine Blackford BOZEMAN DAILY GHRONICLE B/3/21 PAID FOR BY TIM SHEEHY FOR MONTANA APPROVED BYTIM SHEEHY. U.S.SENATE PAID FOR BY TIM SHEEPY FOR MONTANA APPROVED BY TIM SHEHY. Sherin BOZEMAN DAILY CHRONICLE, 6/3/21 RAZEMAN DAILY CHRONICLE &/3/21 TIM SHEEHY US. SENATE PAID FOR BY TIM SHEEHY FOR MONTANA. APPROVED BY TIM SHEEHY. PAID FOR EYTIM SHEHY FOR MONTANA APPROVED BY TIM SHEEY. PAID FOR INY TIN SILFHY FAR MONTANA. APPROVED BY TIM SHEHY. BOZEMAN BAILY CHRONIGLE G/3/21 Sherine Bu BOZEMAN, MT Sherine Blac BOZEMAN BAILY CHROMUCWE 6/3/21 Sherine Blackfond DONATED SI4 MILI ION"
CR08317760951084384257,0,0,0,0,0,0,0,0,1,Senate Leadership Fund,,it was a secret deal until Alyssa slotkin got caught she helped funnel Millions to foreign EV companies Michigan workers got laid off while slotkin got paid off with campaign cash Elissa slotkin sold out Michigan workers,"MICHIGAN ECONO ROLL CALL VOTE #420, 8/1z/22 BLOOMBERG, 4/6/23 NATIONAL REVIEW 9/5/24 ROLL CALL VOTE #420, 8/12/22 BLOOMBERG, 4/6/23; NATIONAL REVIEW 9/5/24 01/152022 ECTAL OR CANDIDATE'S COMMITTEE. WWW.SENATELEADERSHIPFUND.ORG CA ROLL CALL VOTE #4201 8/12/22 BLOOMBERG, 4/6/23: NATIONAL REVIEW 9/5/24 Elissa Slotkin GOT LAID OFF ELECTREK M30/23 THE WALL STREET JOURNAL 81/26 ROLL CALL VOTE #420, 8/12/2. BLOOMBERG, 4/8/23, NATIONAL REVIEW 1100 HECTALS ROLL CALL VOTE A420, 8/12/22 BLOOMBERG, 4/6/2 NATIONAL REVIEW 9/5/24 p The C A ROLL CALL VOTE #420, 8/12/7Z2 BLOOMBERG, 6232 NATIONAL REVIEW MICHIGAN WORKERS ELECTREK. 17T30/23, THE WALL STREET JOURNAL, B/T1/24 State FLECTREK U0/3 THE WALL STREET JOURNAL 82 ELECREK W33 THE WALL STREET JOURNALgn/24 ROLL CALL VOTE #420. 8/12/22, BLOOMBERG, 4/6/23, NATIONAL REVIEW ROLL CALL VOTE #420, 8/12/22 BLOOMBERG, 4/6/23 NATIONAL REVIEW 9/524 GOT PAID OFF ELECTREK 1O0/23 THE WALL STREET JOURNAL 82 PAID FOR BY SENATE LEADERSHIP FUND. NOT AUTHORIZED BY ANY CANDIDATE ROLL CALL VOTE"
CR08323091331916234753,0,0,0,0,0,0,0,0,0,DCCC,,Mega Republicans said the ruling to overturn Row versus Wade was rightly seriously here's what that really means Republicans want to criminalize all abortions without exceptions even in cases of rape or incest and republicans in Congress are making it harder for people to get access to birth control politicians should never control our,"MAGA REPUBLICANS NEVER ACCESS TO BIRTH CONTROL. REPUBLICANS CONTROL OUR CRIMINALIZE MAGA AND REPUBLICANS IN CONGRESS PAID FOR BY DCCC, DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. WEVER """"""""RIGHTLY DECIDED"""""""" SAID THE RULING TO OVERTURN RAPE ARE MAKING IT HARDER FOR PEOPLE TO GET POLITICIANS SHOULD EVEN IN CASES OF RAPE OR INCEST. """"""""RIGHTLY CONTROL OUR HEALTHCARE POLITICIANS SHOULD NEVER CONTROL OUR HEALTH CARE WITHOUT EXCEPTIONS POLITICIANS ABORTIONS WITHOUT EXCEPTIONS, EVEN IN CASES OF INCEST MAKING IT HARDER SAY OVERTURNING ROE WAS HERE'S WHAT THAT REALLY MEANS. TO GET ACCESS TO PAID FOR BY DCCC,DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. CONTROL ROE V. WADE WAS """"""""RIGHTLY DECIDED."""""""" REPUBLICANS WANT TO CRIMINALIZE ALL ABORTIONS SERIOUSLY? BIRTH CONTROL"
CR08329609838141112321,0,0,0,0,0,0,0,0,1,DAVE MIN FOR CONGRESS,,Scott ba thinks he knows better than me than me than all of us Scott ba supported a complete ban on abortion with no exceptions making our medical decisions for us as a nurse as a doctor as a woman I do not trust Scott ba in,"PAID FOR BY DAVE MIN FOR CONGRESS. WITH NO EXCEPTIONS"""""""" """"""""I DO NOT SUPPORT ABORTION SCOTT BAUGH - LA Times, 7.7.1998 - - OC Candidate List, 7.5.2018 - """"""""BAUGH OPPOSED ABORTION IN ANY FORM."""""""""
CR08338463380645871617,0,0,0,0,0,0,0,0,1,FF PAC,,Trump fights for billionaires and large corporations I will fight to give money back to working and middle class,"RIS RESCRIPTION RUG COSTS WWW.EDFACTIONVOTES.ORG. Y FF PAC FEPAC.ORG Y NO AUTORIZADO POR NINGUN CANDIDATO NI COMITE DE CANDIDATOS, Yo lucharé para devolver el dinero ASÍ BAJARÁ LOS PRECIOS ES Y FF PAC SON RESPONSABLES DEL CONTENIDO DE ESTE ANUNCIO, PAGADO POR EDFACTION VO INVOTES.ORG, Y FF PAC, FEPAC.ORG Y NO AU JO POR NINGUN CANDIDATO NI COMITÉ DE CANDIDATOS. EL SOBRE-AUMENTO NVOTES.ORG, V FF PAC, FFPAC.ORG Y NO AUTORIZADO POR NINGUN CANDIDATO NI COMITÉ DE CANDIDATOS, WWWEDFACTIONVOTESORG , Y F PAC, FEPACORG Y NO AUTO IADO POR NINGUN CANDIDATO NI COMITÉ DE CANDIDATOS. PENALIZARÁ TES Y FF PAC SON RESPONSABLES DEL CONTENIDO DE ESTE ANUNCIO, PAGADO PO wW.EDFACTIES.ORG, CAY YF PAC, FFPAC.ORG Y NO AUTORIZADO POR NINGUN CANDIDATO NICOMITE DE CANDIDATOS. SY FF PAC SON RESPONSABLES DEL CONVENIDO DE ESTE ANUNCIO. PAGADO POR EDF ACTION V WN.EDFACTIONVOTESORG , Y FF PAC, FEPAC.ORG Y NO AUTORIZADO POR NINGUN CANDIDATO NI COMITÉ DE CANDIDATOS. VOTES.ORG, Y FF PAC, FFPAC.ORG Y NO AUTORIZADO PORN UN CANDIDATO NI COMITE DE"
CR08339061789849288705,0,0,0,0,0,0,0,0,1,MAKE AMERICA GREAT AGAIN INC.,,in San Francisco Kamala let violent criminals like dandre brousard go free and then he murdered two men kamla always puts criminals first don't make America her next victim make America great again Inc is responsible for the content of this advertising,"2008 2009 2010 2020 2021 2022 flon at the time of the two earlier incidents 2006 2010 lirlo insticators said he bihe has con- PAID FOR BY MAKE AMERICA GREAT AGAIN INO. WHICH IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING, NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMITTEE. MAGAPAC.COM EUINE DO NO 2019 2020 2021 2022 2014_2015_2016_2017_2018_2019 2020 2021 2022_2028 ADVERTISINGINOT AUTHORIZEDBY ANY CANDIDATE OR CANDIDATE COMITTEE MAGAPACCOM PADEORBY MAKEANER CA CREATAGANING IWALCHIS RESPONSIBLE FOR THE CONTENT OF THIS Devaughindre Broussard. 19. is was ple | PAD FOR BY MAKE AMERICA GREAT AGAINING.NHICHIS RESPONSIBLE FOR THE CONTENT OF THIS Degughendre brousiard. 19. is 2015 eaid he has clhe has con- PU2 208 2014 205 206 20 there was a fietce internal ballle lor Police sald they are inclined to belleve him, primariuy Broussard is expected to enter a 202 the attempt on John Bey's life. and 2011 2012 charged with Bailey's slaying Homsli _2015_2016_2017_2018_2019 2020 2021 2022_202_2024_2025 2026 2027_207"
CR08345675352290361345,0,0,0,0,0,0,0,0,1,Senate Leadership Fund,,I thought I knew shared Brown now I hear he's super liberal so I went and looked at his votes partial birth abortion trans biological men in girls locker rooms sex change surgery for kids with Brown's voting record I just can't vote for him,"RLL CALL WOTE RLL CALL VOTE ROLL CALL VOTE WS TUS ROLL CALL VITE 172.979/7: ROLL CALL VOTE 156, 37 ROLL CALL VTE 96RCALL VTE ROLL CALL VOE W75A TS PARTIAL-BIRTH SEXCHANCE SURGERY SHERROD BROWN? S5NTROOUCED /7 WAY TOO LIBERAL MEN IN CIRLS' LOCKER ROOMS MENEN ROLL CALL VOTE R CALL VOTE ROLL CALL VOTE WSA TUYS MEN IN GIRLS' LOCKER ROOMS WSYLW SHERROD BROWN ROLL CALL VOTE Z RLL CALL VOE P a CALL YOTE T PAID FOR BY SENATE LEADERSHIP FUND. NOT AUTHORIZED BY ANY CANDIDATE ROLL CALL VOTE A2, ROLL CALL VOTE 3OLL CALL VOTE 5TO CA SHERROD SEX CHANCE SURCERY FOR S5NTRODUCED //23 SHERR OD BROWN BROWN'S EXTREME LIBERAL RECORD SHER ROD BROWN? FOR OHIO ROLL CALL VOTE 2 9; R CALL VTE ROLL CALL VOTE W75 TS PARTIAL-BIRTHABORTIONS ALLOWING SEX CHANGE SURGERY FOR KIDS SINTRODUCED PARTIAL- OR CANDIDATE'S COMMITTEE. WWW.SENATELEADERSHIPFUND.ORG REPLACE SEX CHANCE SURCERY FOR KIDS ROLL CALL VOTE 2 ; ROL CALL VOTE 3ROLL CALL VOTE W5 TIS WS ALLUWING SEX CHANGE SURCERY MEN IN GIRLS' FOR PARTIAL-BIRTH ABORTIONS ROLL CALL VOTE Z WOLL CAL"
CR08346353750964699137,0,0,0,0,0,0,0,0,1,WINSENATE,,as a trauma surgeon for over 22 years I have to make in the moment quick and difficult decisions in order to save a mother's life politicians like Carrie Lake want to control these decisions she supports a law that bans abortion and criminalizes doctors that's not only wrong that puts the life of my patients at risk no doctor should have to choose between saving a mother's life or going to prison it's crazy carried Lake doesn't know what's best for my patients when Senate is responsible for the content of this ad,"NO DOCTOR SHOULD HAVE TO CHOOSE She supports a law that bans abortion AND CRIMINALIZES DOCTORS DR. RANDY F. PAID FOR BY WINSENATE, WINSENATE.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMITEE my 23 IN CONTROL an Co Coe BETWEEN SAVING 74 the life of my patients at risk. THAT BANNED ABORTION control these decisions. Tan Coal Cav KARI LAKE SUPPORTS A LAW PAID FOR BY WINSENATE, WINSENATE ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. a Caal Can NMD I have to make in-the-moment, w That's not only wrong, that puts MD and criminalizes doctors. Rine MD saving a mother's life or going to prison. AMD BETWEEN SAVING A MOTHER'S LIFE OR GOING TO PRISON It's crazy. PUTTING POLITICIANS Politicians like Kari Lake want to 989 WINSENATE IS RESPONSIBLE FOR THE CONTENT OF THIS AD. quick and difficult decisions in order 98% No doctor should have to choose between PAID FOR BY WINSENATE, WINSENATEORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. WINSENATE IS RESPONSIBLE FOR THE CONTENT OF THIS"
CR08376649694356439041,1,0,0,0,0,0,0,0,0,Elissa Slotkin for Michigan,,"Everybody is Corey Booker. I am in Michigan with my friend Alyssa Slotkin and I'm telling you right now, she has spent her entire life in public service right here in Michigan doing great things, but she's running for Senate. It's a must-win seat. So please, please chip in right now. We've got to keep We've got to keep Michigan blue. I'm cracking her up, but this is serious stuff, people. No, and all serious is, please pitch in right now. This is going to be expensive race. She's literally having tens of millions of dollars of dark money coming in here trying to stop her from winning because they don't want the Democrats to control the Senate. This is about jobs, this is about our economy, this is about making sure the blue wall stays strong. Chipping what you can, $1, $3, $5. Let's make sure we keep Michigan blue and bring Slutkin to the Senate.","DONATE TODAY I am in Michigan with my friend Elissa Slotkin DONATE TODAY I am in Michigan with my friend Elissa Slotkin DONATE TODAY I am in Michigan with my friend Elissa Slotkin DONATE TODAY sinogs and I'm telling you right now, DONATE TODAY and I'm telling you right now, DONATE TODAY she has spent her entire life in public service, DONATE TODAY she has spent her entire life in public service, DONATE TODAY she has spent her entire life in public service, DONATE TODAY 251 right here in Michigan, doing great things. DONATE TODAY right here in Michigan, doing great things. DONATE TODAY But she's running for Senate DONATE TODAY it's a must win seat so please, DONATE TODAY it's a must win seat so please, DONATE TODAY please, chip in right now. DONATE TODAY We've gotta keep we've gotta keep Michigan blue. DONATE TODAY We've gotta keep we've gotta keep Michigan blue. DONATE TODAY We've gotta keep we've gotta keep Michigan blue. DONATE TODAY I'm cracking her up DONATE TODAY but this is serious stuff people! DONATE | пода sinoga Elissa's race is TIED 48% 48% Slotkin (D) Rogers (R) in Michigan with my friend Elissa Slotkin DONATE NOW Elissa's race is TIED 48% 48% Slotkin (D) Rogers (R) sinoga But she's running for Senate DONATE NOW Elissa's race is TIED 48% 48% Slotkin (D) Rogers (R) gotta keep we've gotta keep Michigan blue. DONATE NOW Elissa's race is TIED 48% 48% Slotkin (D) Rogers (R) DONATE NOW I'm cracking her up Elissa's race is TIED 48% 48% Slotkin (D) Rogers (R) sinosis but this is serious stuff people! DONATE NOW Elissa's race is TIED 48% 48% Slotkin (D) Rogers (R) sinogal but this is serious stuff people! DONATE NOW Elissa's race is TIED 48% 48% Slotkin (D) Rogers (R) Binogs please pitch in right now. DONATE NOW Elissa's race is TIED 48% 48% Slotkin (D) Rogers (R) This is gonna be expensive race. DONATE NOW Elissa's race is TIED 48% 48% sinoga Slotkin (D) Rogers (R) ng in here trying to stop her from winning DONATE NOW Elissa's race is TIED 48% 48% Slotkin (D) Rogers (R) sinogs bout making sure the blue wall sta"
CR08380535093571092481,0,0,0,0,0,0,0,0,1,TAMMY BALDWIN FOR SENATE,,Tammy Baldwin wrote the law requiring American infrastructure use American Iron and steel Tammy's fought for Wisconsin's dairy industry and Tammy Baldwin wrote the law letting kids stay on their parents' healthc care till their 26 Tammy Baldwin's the one working for Wisconsin,"AAPROVED BY TAMMY BALDWIN. PAID FOR BY TAMMY BALDWIN FOR SENATE Aims to Help Iron, Steel IndustryETY Wiousin Ag Connection 3/27/17 FETY APPHOVEDIBY TAMMY BALDIWIN. PAID FOR BY TAMMY BAINFOR SENATE APPHOVEDBY TAMMY BALDOWIN. PAID FOR BY TAMMMBAINFOR SENATE APPROVED BY TAMMY BALDWIN. PAID FOR BY TAMIMY BALDVIN FOR SENATE JOB SAFETY Baldwin's 'Buy America' Bill Wisconsin State Journal,10/21/12 Wisconsin Ag Connection, 3/27/17 IT'S NY APPAOVAD BY OAMINY BALDWIN. PAID FOR BY TAMAY BALDIVINUFOR SENATE. sconsin Ag Connection, 3/27/17 Wiseons in Ag Connection. 3/27/17 APPRIVED BYTAMMY BAIDWIN PAD FUR BY TAMMY BALUIN FH SENATE Aims to Help Iron, Steel Industry WiHsOo Fin Ag Connection. 3/27/17 Senator Baldwin promotes innovative dairy initiatives children up to age 26 to stay on their APPHOVEDBY TAMM BALDWIN. PAID FOR BY TAMMMBAINFOR SENATE WXOW, 10/7/19 parents' health insurance"""""""" """"""""authored the provision that allows Wisconsin State Journal, 10/21/12"
CR08394200184858345473,1,0,0,0,0,0,0,0,0,SHARICE FOR CONGRESS,"SHARICE FOR CONGRESS US House Campaign, KS-03secure.actblue.com",,
CR08400029159853654017,0,0,0,0,0,0,0,0,1,NRCC,,they can't be trusted to keep us safe and neither can lanan bakam lanan bakam defended the Biden Harris border plan criminal gangs drug smuggling fent andol overdoses lenan bam won't stop it to reject lenan bakam,"| NOT AUTHORIZED BY ANY CANDIODATE OR CANDIDATE'S COMMITTEE. WWW.NRCC.ORG BACCAM NOT AUTHORIZED BY ANY CANDIODATE OR CANDIDATE'S COMMITTEE. WWW.NRCCORG IOWA NEWS NOW, 6/2/24 REJECT LANON 301 NOT AUTHORVED BY ANY CANDIODATE OR CANDIDATE'S COMMITTEE. WWW.NRCCORG NRCC PAID FOR AND IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING LANON LANONS NOT AUTHORIZED BY ANY CANDIODATE OR CANDIDATE'S COMMITTEE. WWW.NRCC.ORG DEN REJECT LANON BACCAM LANON:/ CANT BE TRUSTED THE BIDEN-HARRIS BORDER PLAN.. DRUG SMUGGLING NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. WWW.NRCC.ORG LANON BACCAM DEFENDED RRIS FENTANYL OVERDOSES CRIMINAL GANGS NOT AUTHORIZED BY ANY CANDIODATE OR CANDIDATE'S COMMITTEE. WWW.NRCORG CAN T BE TRUSTED LANON / iden.com den.com IOWA | NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. WWW.NRC.ORG"
CR08422914944629997569,0,0,0,0,0,0,0,0,1,AMERICANS FOR PROSPERITY ACTION INC,,Mike Rogers has a proven track record of service and putting Michigan families above Party politics in Congress Rogers fought to lower taxes unleash American energy production and protect manufacturing jobs Mike Rogers true service that delivers for Michigan,"ABOVE PARTY OF SERVICE PAID FOR BY AP ACTION NOT AUTHORIMED BY ANY CANDIDATE OR CANDIDATE'S COMITE. APACTION COM PACTION. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. AFPACTION.COM MIKE ROGERS PAID FOR BY AFP ACTION. NOT AUSTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. AFPACTIONICOM. ABOVE PARTY POLITICS teenin Toust PAID FOR BY AP ACTION. NOT AUTHORIZED BY ANY CANDIDATE OR CANDILDATE'S COMMITTEE. AFPACTION.COM. PAID FOR BY APP ACTION, NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITEE AFPACTION.COM. ACTION. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. AFPACTION.COM UNLEASH AMERICAN ENERGY PAID FOR BY AFP ACTION. NOT AUSTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMITTEE. AFPACTIONLCOM. AP ACTION. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITE.AFFACTIONCON PAID FOR BY AFP ACTION. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMITTEE. AFPACTIONLCOM. - Spaghetti PAID FOR BY AP ACTION. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. AFPACTION.COM. PAID FOR B"
CR08435888906959847425,0,0,0,0,0,0,0,0,1,PRESERVE AMERICA PAC,,Would you have done something differently than President Biden during the past 4 years? There is not a thing that comes to mind in terms of and I've been a part of of of most of the decisions that have had impact.,WEAKNESS ABROAD INFLATION AT HOME CHAOS AT THE BORDER PAID FOR BY PRESERVE AMERICA PAC. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. WWW.PRESERVEAMERICAPAC.COM THAT'S THE BIDEN HARRIS AGENDA PAID FOR BY PRESERVE AMERICA PAC. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. WWW.PRESERVEAMERICAPAC.COM
CR08449843633661673473,0,0,0,0,0,0,0,0,1,Harris for President,,project 2025 seems harmless but it would give Trump power like no president has ever had over your daily life his plan includes a nationwide abortion ban ripping away access to Contra AFF elting the department of,"Project 2025 seems harmless, - Ripping away access to contraception NATIONWIDE TDIIMDIS but it would give Trump power like no president has ever TO CONTRACEPTION PROJECT 2025 PAID for by HARRIS FOR PRESIDENT MANY WORKERS OVERTIME ELIMINATE THE DEFEAT - Canceling student debt relief DEBT RELIEF A nationwide abortion ban RIP AWAY AFFORDABLE DEPARTMENT OF EDUCATION His plan includes: CANCEL STUDENT RESTRICT ACCESS HEALTH CARE Eliminating the Department of Education STOP had over your daily life. BAN ABORTION TRUMP - Gutting affordable health care TRUMP'S - Eliminating the Department of Education - Allowing companies to deny workers overtime pay"
CR08460936056718491649,0,0,0,0,0,0,0,0,1,Senate Leadership Fund,,after 25 years in DC Tammy Baldwin's values are more Washington than Wisconsin Baldwin supported providing puberty blockers and sex change surgeries to minor children she even supports forcing Wisconsin Women's domestic violence shelters to admit biological men who claim to identify as women Tammy Baldwin after decades in Washington she's too extreme for Wisconsin Senate leadership fund is responsible for the content of this,"TAMALDW N HOW EXTREME S TAMMY BALDWIN? JAMMY BALDWIN? HOW EX RE E HOW EXTREME IS TAMMYBALDWIN? - SEN. TAMMY BALDWIN, 10/4/23 TAMMY BAL AWIN NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE S CO OMMITEE. WWW.SENATELEADERSHIPFUND.ORG TAMMY BALDWIN. - SEN. NOT AUTHORIZED BY ANY CANDIDATE OACANDIOAIE S COMMITE WW.SENATELEADERSHIFUNDIOAG BALOWIN: SUPPORTED PUBERTY BLOCKERS & - SEN. TY ALUWIN, 10/4/23 - SEN. TAMMY LOWIN, 18/6/23 SEN. TAMMY BALDWIN, 10/6/23 - S. 5. INTRODUCED 6/21/23 SENATE LEADERSHIP PUND IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING. PAID FOR BY SENATE LEADERSHIPFUND. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE S COMMITEE. WWW.SENATELEADERSHIPFUND.ORG FAMMY BALDWIN? REJECT FORCE DOMESTIC VIOLENCE SHELTERS TAMMY BALDWIN? NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATESC OMMITTEE. WWW.SENATELEADERSHIPFUND.ORG NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. WWW.SENATELEADERSHIPFUNID.ORG NOT AUTHORIZED BY ANY CANDIDATE DR CANDIDATES COMMITEE, WWW.SENATELEADERSHIPFUNDORG NOT ALUTHORIZED BY ANY"
