"cid","ad_id","race","sponsor_type","total_spend","advertiser_name","ad_text","asr_text","ocr_text","checksum","ad_url"
"cid_2024_6895","CR10350035571702759425","house","candidate",25000,"Zinke for Congress","","California and DC liberals have a radical plan for Montana and yeah I am a radical radical Environmental Lawyer Monica tranell is just like them pushing their expensive left-wing agenda tranell and Harris want to ban gas powered cars and trucks make you drive expensive electric cars shut down Montana power plants increasing your electricity bill that's an awesome act I'm Ryan zinki and I approve this","NF
INFLATION REDUCTION ACT: H.R. 5376, AUGUST 16, 2022
CALIFORNIA AND
AVERAGE HOME
83
U.S. CONGRESS
HAS SPENT
eding Tax)
SHUT DOWN MONTANA POWER PLANTS
INFLATION REDUCTION ACcT H.R. 5376, AUGUST
AUTHORIZED BY RYAN ZINKE. PAID FOR BY ZINKE FOR CONGRESS.
vert
5593
TRANEL & HARRIS EXPENSIVE LEFT-WING AGENDA
INFLATION REDUETION ACT AND
vt
INFLATION REDUCTION ACT: H.R. 5376. AUGUST 16,2022
ZINKE
ons
Source: Joint Economic Committee
AWESOME, MONICA???
INFLATION REDUCTION ACT: H.R, 5376, AUGUST 16, 2022
MORE DUE TO INFLATION
RADICAL MONICA TRANEL
INFLATION REDUCTION ACT AND EV MANDATE
in Including Tax)
dg Tax)
$
BAN GAS POWERED CARS AND TRUCKS
RADICAL KAMALA HARRIS
n nmeluding Tax)
93
ADICAL
INFLATION REDUCTION ACT RR 5376, AUGUST 16, 2022
$26,000
neluding Tax)
HIGHER
KPAX.COM, 4/22/2024
Sale
CALIFORNIA AND DC LIBERALS
vertes
HAVE A RADICAL PLAN FOR MONTANA
HIGHER ELECTRICITY BILLS
INFLATION REDUCTION ACT H.R. 5376, AUGUST 16, 2022
RYANZINKE.COM
Sale S
INFLATION REDUCTION ACT: H.R. 5376. AUGUST 16. 2022
301","1f2fbff3b6c1e5c321abbbf9fc1c4074a2383bc64e294f4c5862d78133a8043d","https://adstransparency.google.com/advertiser/AR06588481069014581249/creative/CR10350035571702759425?political=&region=US"
"cid_2024_6896","CR10463366358346235905","house","candidate",35000,"Zinke for Congress","","if you stand for the flag you're my type of montant if you believe boys are boys and girls are girls that public lands belong to all of us not radical environmentalists if you believe in the right to bear arms but the world is safe when America is strong if you believe our country is worth fixing I'd sure appreciate your vote I'm Ryan zeni and I approve this","CONGRESSMAN RYAN ZINKE
AUTHORIZED BY RYAN ZINKE. PAID FOR BY ZINKE FOR CONGRESS.
AMERICA'S WORTH FIXING
ZINKE
AMERICA'S WORTH
GIRLS
BOYS ARE BOYS
U.S. CONGRESS
GIRLS ARE GIRLS
KEEP OUR GUNS
IRLS
AMERICA STRONG
MPAO
RYANZINKE.COM
AMERICA'S
CONGRESS
PUBLIC LANDS BELONG TO US
NKE","a45881076a0915d79fcd380d68cc9b1fe425101410ea1cb152b2de1b17b2dfff","https://adstransparency.google.com/advertiser/AR06588481069014581249/creative/CR10463366358346235905?political=&region=US"
"cid_2024_6962","CR10648799269248565249","house","candidate",12500,"BAUGH FOR CONGRESS","","there were five brothers one had his struggles I miss him every day addiction doesn't care if you're Republican or Democrat it's a disease affecting millions and it's personal for me that's why I've spent my life helping others in Congress my first priority is solving the fentol epidemic Washington divides us but there's more that unites us Randy was my brother I'll try being yours as well I'm Scott ball and I approve this","MARK
fst persond covery
y to have God remove all ther
they do gove
to have God remove all ther
sod as we understood Him.
one primary purpose tocary
Made a searching and fearless moral inventory
at one ltinate authority
a
of
ade a decision to turn our will and our lives over to th.coe
they do not goven
SCOTT BAUGH-
PAID FOR BY SCOTT BAUGH FOR CONGRESS ARPROVED BY SCOTT BAUGH,
RANDY
to God. to ourselves, and to another
in our gop connce
one primary purpose-to cary ts
ught never andorse fance o
ein our group conscience
prestige divertus fror
THE FENTANYL EPIDEMIC
groupconscience
prestige divet s ror
pestige divert us hor
SOLV
y or outside enterpris
U.S. CONGRESS
do
SCOTT BAUGH
artrad
no sll sufers
prstige divert us hor
ade a decision to turn our will and our lives over to the ae
Sade decision to tum our will and our lives over to t of
PAID FOR BY SCOTT BAUGH FOR CONGRESS ARPROVED BY SCOTT BAUGH.
Came to believe that a Power greater than ourselves could
to have God remove all they
ught never andorse finance, or
S","4d122ed623c1c4b6f266eb401d6631e2097255f3c3137dd785394f1fd19a6f12","https://adstransparency.google.com/advertiser/AR06735801848881479681/creative/CR10648799269248565249?political=&region=US"
"cid_2024_6964","CR17559226551285841921","house","candidate",32500,"BAUGH FOR CONGRESS","","Scott B has a plan to stop crime support law enforcement crack down on Smash and grab crimes and end cashless bail keeping violent criminals Behind Bars Scott B puts Safety First","Support
PAID FOR BY SCOTT BAUGH FORCONGRESS APPROVED BY SCOTT BAUGH.
PAID FOR BY SCOTT BAUGHFOR EONARES APPROVED BY SCOT BAUGH.
PAID FOR BY SCOTT BAUGH FOR FONGRESS ARPROVED RY SCOTT BAUGH.
PAID FOR BY SCOTT BAU
BAUG
BAU
PAID FOR BY SCOTT BAUGH FOR CONGRESS. APPROVED BY SCOTT BAUGH.
Crack down on
BAUC
ULLNGS
PAID FOR BY SCOTT BAUGH FOR CONGRESS. ARPROVED BY SCOTT BAUGH.
PAID FOR BY SCOTT BAUGH FOR
PAID FOR BY SCOTT BAUGH FOR CONGRESSO APPROYED BY SCOTTBAUGH.
BAUGH smash and grab
Safety first
APPROVED BY SCOTT BAUGH.
PAID FOR BY SCOTT BAUGH FOR CONGRESS. APPROVED BY SCOTEBAUGH.
PAID FOR BY SCOTT BAUGH FOR CONGRE APPROVED BY SCOTT BAUGH.
BAUGH cashless bail
PAID FOR BY SCOTT BAUGH FONGRESS. APPROVED BY SCOTT BAUGH
PAID FOR BY SCOTT BAUGH FOR CONGRE-AIRUVED BY SCOTI BAUGH.
PAID FOR BY SCOTT BAUGH FOR LONGRESS APPROVED BY SEOTT BAUGH.
RYANT
Has a plan
smash and grab
End
PAID FOR BY SCOTT BAUGH FOR CONGRESS APPROVED BY SCOT BAUGH.
U.S. CONGRESS
ULLUGS
PAID FOR BY SCOTT BAUGH FRESS APPROVED BY SCOTT BAUGH
Puts
cash","5caaa766ccc8a808c136cc579e39e1c872963f11e360b4966eeddfe9b1199c31","https://adstransparency.google.com/advertiser/AR06735801848881479681/creative/CR17559226551285841921?political=&region=US"
"cid_2024_7065","CR00125120592130080769","house","candidate",6550,"DAVID KIM FOR CONGRESS - CA34","","I'm David Kim and I've spent my career fighting for people families immigrants and those who've been overlooked and mistreated by the system as an immigration attorney I fought to keep families together standing up for those who risk losing everything for a better life as a children's Court attorney I've worked to protect families and children from being torn apart by A system that often leaves the most vulnerable behind I've gone head-to-head with powerful systems that too often fail those in need fighting for families to stay United and for children to have a safe and loving home and family because every person deserves dignity and no one should be left behind I don't take a dime of corporate pack money because I believe our leaders should be accountable to the people not corporations it's time we have a representative who fights for Working Families affordability and the Dignity of every Angelino because our voices should be heard in Congress not drowned out by special interests I'm David Kim and I'm ready to fight for you","1*
and for children to have a safe and loving home
because our voices should be heard in Congress
PAID FOR BY DAVID KIM FOR CONGRESS-CA-3
Vote by Nov 5th!
PAID FOR BY DAVID KIM FOR CONGRESSCA34
PAID FOR BY DAVID KIM FOR CONGRESS- CA-34
for a better life
I fought to keep families together
as a children's court attorney
not drowned out by special interests
PAID FOR BY DAVID KIM FOR CONGRESSCA34--
and mistreated by the system
standing up for those who risk losing everything
not corporations
PAID FOR BY DAVID KIM FOR CONGRESS-CA34
people
I've gone head to head with powerful systems
and no one should be left behind
I'm David Kim and I spent my career fighting for
I've worked to protect families
PAID FOR BY DAVID KIM FOR CONGRESS- CA 34
I'm David Kim and I'm ready to fight for you
and children from being torn apart
families
14
1차
leaves the most vulnerable behind
that too often fail those in need
PAID FOR BY DAVID KIM FOR CONGRESSCASA--
14ト
affordability and the dignity of every Angeleno
PAID FOR BY DAVID KIM FOR C","6ee74150bd27af7996a83b3e54729848191bfb9668cd43b34e80fa8270ba5e94","https://adstransparency.google.com/advertiser/AR06884412802564358145/creative/CR00125120592130080769?political=&region=US"
"cid_2024_7068","CR02864252546547974145","house","candidate",2250,"DAVID KIM FOR CONGRESS - CA34","","over 20 years ago when I turned 18 as the son of fundamentalist Christian Pastor parents I registered Republican I grew up in the church in the closet and it took time for me to discover myself and who I meant to be I'm a progressive fighting for the people and I'm proud of how accepting my community has grown and I'm appalled that my opponent Jimmy Gomez would attack me for my personal Journey a journey many of my friends and family share when Trump supporting millionaires are throwing their money and support into our race for my opponent Jimmy ask yourself who is really supporting the working class I don't know about my opponent Jimmy but I'm David Kim and I'm fighting for you","and it took time for me to discover myself
Receipts
UNITED STATES ~o-- AMERICA
UNITED STATES o-- AMERICA
UNITED STATESs o- AMERICA
UNITED STATESs -of- AMERICA
Vota antes del 5 de noviembre!
UNITED STATES -- AMERICA
in the closet,
FOR CONGRESS 2024
opponent Jimmy,
Votas antes del 5 de noviembre!
PAD FOR BY DAVID KIM R CONGRESS - CA34
PAID FOR BY DAVID KIN FOR CONGRESS - CA34
PAID FOR BY DAVID KIN OR CONGRESS - CA34
are throwing their money
UNITED STATESs -- AMERICA
ask yourself: Who is really supporting
KiM
and support into our race for my
pastor parents,
as the son of fundamentalist Christian
PAID FOR BY DAVID KIN R CONGRESS - CA34
community has grown.
DAVID
I don't know about my opponent Jimmy, but
a journey many of my friends
PAID FOR BY DAVID KIM FOR CONGRESS - CA34
FOR BY DAVID K RCONGRESS - CA34
2
and who I'm meant to be.
Kim
I registered Republican.
FOR CONGRESS 2026
I'm appalled that my opponent, Jimmy Gomez,
I'm a progressive, fighting for the people,
When Trump-supporting billionaires
and family shar","5c079d4362248c6c910b0b53efdaa1882330381d263a7b3f081617f03b0f7f75","https://adstransparency.google.com/advertiser/AR06884412802564358145/creative/CR02864252546547974145?political=&region=US"
"cid_2024_7070","CR06455719867503869953","house","candidate",950,"DAVID KIM FOR CONGRESS - CA34","","I'm David Kim and I've spent my career fighting for people families immigrants and those who've been overlooked and mistreated by the system as an immigration attorney I fought to keep families together standing up for those who risk losing everything for a better life as a children's Court attorney I've worked to protect families and children from being torn apart by A system that often leaves the most vulnerable behind I've gone head-to-head with powerful systems that too often fail those in need fighting for families to stay United and for children to have a safe and loving home in family because every person deserves dignity and no one should be left behind I don't take a dime of corporate pack money because I believe our leaders should be accountable to the people not corporations it's time we have a representative who fights for Working Families affordability and the Dignity of every Angelino because our voices should be heard in congress not not drowned out by special interests I'm David Kim and I'm ready to fight for you","and mistreated by the system
should be accountable to the people
families
I've gone head to head with powerful systems
immigrants
and those who've been overlooked
people
I fought to keep families together
Kim
as a children's court attorney
Vote by Nov 5th!
I've worked to protect families
I don't take a dime of corporate PAC money
by a system that often
hE
fighting for families to stay united
FOR CONGRESS 2024
and for children to have a safe and loving home
standing up for those who risk losing everything
I'm David Kim and I'm ready to fight for you
affordability and the dignity of every Angeleno
and children from being torn apart
that too often fail those in need
I'm David Kim and I spent my career fighting for
1
because I believe our leaders
14
NE
and family because every person deserves
not corporations
it's time we have a representative
who fights for working families
FOR CONGRESS2024
because our voices should be heard in Congress
for a better life
VELS
not drowned out by special interests
dignity
as an im","3b6363e4011f3a4e7bc5930985b8b83cc4c6d31f73785617bef237356e51c6ba","https://adstransparency.google.com/advertiser/AR06884412802564358145/creative/CR06455719867503869953?political=&region=US"
"cid_2024_7106","CR09042076055631822849","senate","candidate",152050,"MONTANANS FOR TESTER","","Montana is where you can still get a $12 aircut work the same land for generations and your word is your bond wealthy Outsiders like Tim shei want to change that and turn our state into their playground together we can defend","WEALTHY OUTSIDERS LIKE TIM SHEEHY WANT TO CHANGE THAT.
MUNTANP
MUNTAN
YOU WORK THE SAME LAND
VOTE FOR JON TESTER
YOUR WORD IS YOUR BOND
WEALTHY OUTSIDERS LIKE TIM SHEEHE WANT TO CHANGE THAT,
MUNAMA
MONTANA
YOU CAN STILL GET A $12 HAIRCUT
FOR GENERATIONS
MONTANA IS WHERE
PAID FOR BY MONTANANS FOR TESTER
PAID FOR BY MONTANANS FOR TESTEA
AND TURN OUR STATE INTO THEIR PLAYGROUND.
DEFEND
MUNTANA","68a09b021292eecfa6a228dab1b3703db29bd1d32ccbeb3554a931c66735ac4b","https://adstransparency.google.com/advertiser/AR06912656404423639041/creative/CR09042076055631822849?political=&region=US"
"cid_2024_7108","CR11531723599027109889","senate","candidate",128550,"MONTANANS FOR TESTER","","I'm a lifelong Republican proudly voting for John tester I just don't trust Tim sheii he's a rich out ofor driving up cost for folks like me and his plan to privatize Healthcare would put my family in Danger John tester has earned my vote","JON TESTER HAS EARNED MY VOTE
JODY
wealthy outsiders""""
I'M A LIFELONG REPUBLICAN,
TESTER
JON
pure privatization""""
- THE TIMES, 9/22/22
TJUST DON'T TRUST
I-JUST DONT TRUST
PROUDLY VOTING FOR JON TESTER.
""""Montana locals losing
MONTANAN
I'M A LIFELONG
I JUST DON'T
TIM SHEEHY:
PROUDLY VOTING
the battle against
health care to
""""We need to return
I JUST
T JUST DON'T TRUST
U.S. SENATE
""""JUST DON'T TRUST
PAID FOR BY MONTANANS FOR TESTER
TIM SHEEHY
T'M
I JUST DON'T TRUST
A","14265279a8fc9701f2347447c0eb5a4ae05beb7678d51ea03981f3dbd93e8f7d","https://adstransparency.google.com/advertiser/AR06912656404423639041/creative/CR11531723599027109889?political=&region=US"
"cid_2024_7109","CR08482503801931038721","senate","candidate",137400,"MONTANANS FOR TESTER","","I'm a lifelong Republican I am a lifelong Republican I'm sure not voting for that rich out of state or Tim sheii I don't trust Tim sheii he's bought up our land and sold off the access Tim sheii would end Medicare I cannot trust Tim sheii and neither can you","TRUST
SURE
VETERAN
RICH
REPUBLICAN
JUSTIN
SHADY SHEEHY
AM A
Republican
ICANNOT
JOHN
HE'S
NEITHER CAN
TIM
BOUGHT UP
KAYLEIGH
OUT-OF-STATER
SHEEHY
TIM SHEEHY
I'M A
MIKE
WOULD END
PAID FOR BY MONTANANS FOR TESTER
I CANNOT TRUST
LIFELONG
I AM A
NEITHER
I'M SURE
CAN'T
I DON'T TRUST
MONTANA
SOLD OFF
TERRY
COMBA
ENGINEE
NOT VOTING
THE ACCESS
MEDICARE
I DON'T
OUR LAND
NEITHER CAN YOU","0f314066ef10da4dcb6b641e9392641349e8b44a7b62d12f1c04e028593faef2","https://adstransparency.google.com/advertiser/AR06912656404423639041/creative/CR08482503801931038721?political=&region=US"
"cid_2024_7110","CR07102449858182643713","senate","candidate",39800,"MONTANANS FOR TESTER","","tester has several proposals to make housing more affordable his first time home buyer tax credit act aims to help individuals buy a home un fighting back against wealthy Outsiders who are pricing us out to lower costs and make Montana more affordable for us","LOWER HOUSING COSTS
MONTANA, 9/20/24
BUY
PAID FOR BY MONTANANS FOR TESTEN
{ BY MONTANANS FOR TESTER
DEFENDING MONTANA
WEALTHY OUTSIDERS
ce OF HOMES BO
""""TESTER HAS SEVERAL PROPOSALS
.. AIMS TO HELP INDIVIDUALS
9%OF HOMES BO
OF HOMES P
TO MAKE HOUSING
30%OF HOMES BO
PAID FOR GY MONTANANS FOR TESTUR
PAIO FOR GY MONTANANS FOR ESEf
PAIO FOR BY MONTANANS FOR ESTtE
. . .AIMS TO
PAID FOR BY MONTANANS FOR TESTER
MORE AFFORDABLE. """"
PAID FOR BY MONTANANS FUR TESTER
PAIO FOR BY MONIANANS TOR TESO
OF HOMES RO
""""HIS FIRST-TIME HOMEBUYER
""""TESTER WORKS TO
0%OF HOMES BOUL
OF HOMES
MORE AFFORDABLE.""""
e OF HOMES POT
LOWERING COSTS
I'M FIGHTING BACK AGAINST
NBC MONTANA, 9/20/24
e OF HOMES BO
BUY A HOME
JON TESTER
IN MONTANA""""
WHO ARE PRICING US OUT.
TAX CREDIT ACT
FOR BY MONTANANS FOR TESTER
PAIO FOR BY MONTANANS FOR TESTER
30% OF HOMES BOUG
30% OF HOMES BO
WEAL THY OUTSIDERS
BY MONTANANS FOR TESTER","fb4cc42b083fa7d11cc5977ab1481e4e8070027f2c55e282c14b02bf16542235","https://adstransparency.google.com/advertiser/AR06912656404423639041/creative/CR07102449858182643713?political=&region=US"
"cid_2024_7113","CR14770656156036628481","senate","candidate",105800,"MONTANANS FOR TESTER","","the attacks on John tester are all lies taxing Social Security not on my watch benefits for illegal immigrants no way blocking support for white Farmers I mean look at I'll always defend Montana and that's the truth","TRUTHMETER
(4CSE
ON SOCIAL SECURITY
CALSE
POLITIFACT
BLOCKING
O-METER
ILLEGAL
TRUTOMETER
ON IMMIGRATION
POUTACT
FALSE
POUFACT
DEFENDING MONTANA
PIRAID FUR BY MONTANANS FOR TESTER
NANS FOR TESTER
TAXING SOCIAL
FOLITIFACT
ON SPENDING
TRUTH O METER
WHITE FARMERS?
RUTH-O-METER
PAID FOR BYAONTANANS FOR TESTER
SUPPORT FOR
RUTH OMETER
UTHO METER
UTH-0-METER
SECURITY?
BENEFITS FOR
PAID FOA BY MONTANANS FOR TESTER
PAID FOR BY MONTANANS FOR TESTER
TRUE
JON TESTER ALWAYS
POUTFACT
IMMIGRANTS?
INTANANS FOR TESTER
TANANS FOR TESTER
ATTACKS
BUTH-O METER
TRUTHO-METER
N
UE
ANANS FOR TESTER","f989135078a75fb06f9a59180c095fea54929f023d8bc7b7334ea6606c65b58e","https://adstransparency.google.com/advertiser/AR06912656404423639041/creative/CR14770656156036628481?political=&region=US"
"cid_2024_7119","CR06473899742513332225","senate","candidate",76550,"MONTANANS FOR TESTER","","Shady shei sure likes to lie Tim sheii claims he lied he admits to telling lies now she's been caught lying about leading a group pushing to privatize our public lands even national parks stop Shady sheiki before our Montana is gone","Im told these pro-public land mailers are landing in Montana voters
toid these pro public land mailers are landing in Montana
AT ORGANIZATION
T
S PROTECTED Y
ect our forests and rural comm
SAVE
TRESPASSING
MT
TRESPASSERS
Sheehy has been on the fro
m told these pro-public land mailers are landing in Montana voters
tour forests and rural comm
VIDEO SURVEILANCE
STOP
closely and youll notice Sheehy is wearing a PERC
ect our forests and ruralcomr
""""HE ADMITS TO TELLING LIES""""
ect our forests and rural comn
PERC is the nonprofe that Sheehy faliled to disclose his board postat
PROPERTY
SHADY SHEEHY SURE LIKES TO LIE
PUSHING TO PRIVATIZE MONTANA'S PUBLIC LANDS,
MTGOP
SAVE MONTANA
SHEEHY HID LEADERSHIP ROLE
IS PROTECTEDY
mailbos
PERC is the nong of t hat Sheehy failed to disclose his boand poetat&
STOP SHADY
VIDEO SURVEILLANCE
PRIVATE
ct our forests and rural comn
vDE SURVELLANCE
- SAVE MONTANA
ct our forests and rural comrt
HUFFPOST, 6/12/24
iS PROTECTED BY
PAID FOR BY MONTANANS FOR TESTER
Et our forests and rural comn","8ca5a53edeabee1780a1423a0ca237cca7bc56b543e5df0bca73dd3534bee36e","https://adstransparency.google.com/advertiser/AR06912656404423639041/creative/CR06473899742513332225?political=&region=US"
