ad_id,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE,page_name,funding_entity,ad_creative_body,ad_creative_link_caption,ad_creative_link_title,ad_creative_link_description,asr_text,ocr_text
x_573631625223924,0,0,0,0,0,0,0,1,1,Eric Hovde,HOVDE FOR WISCONSIN,"TRUMP ENDORSED: Eric Hovde is the Conservative outsider we need fighting for Wisconsin in Washington. Together, Eric Hovde and President Trump will: ✔️Lower costs ✔️Secure our border ✔️Keep Wisconsin SAFE On or before November 5th, VOTE for Trump Endorsed Eric Hovde for United States Senate.",erichovde.com,VOTE TRUMP ENDORSED ERIC HOVDE FOR U.S. SENATE,,"President Trump is on Team Hovdey. He's great, he's strong because he'll always champion America first policies. Is running to defeat radical left Tammy Bolton. Vote Trump endorsed Eric Hovdey on November 5th.",AGAIN PRESIDENT TRUMP IS ON. TEAM HOVDE TRU. STRONG LEADERSHIP. FOR WISCONSIN STRONG LEADERSHIP. FOR WISCONSIN. TORE. RICA AMERICA FIRST. LIKE. HAD. ht for Freedo. ENOUGH Y. RE. REP. SAVE. BLIC. MERIC AMERICA FIRST CHAMPION. TRUMP. -. -. MAD. ht for Freedom. ENOUGH. SAVE. RE. REP BLIC. MERIC AMERICA FIRST CHAMPION. LAND THE FREE. HOME OF THE BRAVE AMERICA FIRST CHAMPION. LAND OF THE FREE. HOME OF THE. H. U.S. SENATE MAKE. GREAT. 45-47. He's running to defeat. radical left Tammy Baldwin. TEXT WISCO. TO 88022. TR. MP MAKE AM. GREAT. 45-47. He's running to defeat. radical left Tammy Baldwin. TO 88022. TEXT WISCO. TR. MP MAKE. GREAT. 45-47. He's running to defeat. radical left Tammy Baldwin. TEXT WISCO. TO 88022. PAID FOR BY HOVDE FOR WISCONSIN. MP. TR GR. 45-47. VOTE. PAID FOR BY HOVDE FOR WISCONSIN 45-47. VOTE TRUMP-ENDORSED. ERIC HOVDE. ON NOVEMBER 5TH. PAID FOR BY HOVDE FOR WISCONSIN MA. 45-47. VOTE TRUMP-ENDORSED. ERIC HOVDE. ON NOVEMBER 5TH. PAID FOR BY HOVDE FOR WISCONSIM
x_575001735084414,1,0,0,0,1,0,0,1,0,Kamala Harris,HARRIS VICTORY FUND,"Music brings people together. Whether it is listening to a Miles Davis record, dancing to A Tribe Called Quest, or watching a Beyoncé performance with loved ones -- music transports us to a place of hope, community, and inspiration. The same feelings can guide us at the ballot box, where we use our voices to shape our future. That is why I am honored to hold this Get Out of the Vote concert. And I want you to be there. Make a donation of any amount today, and you will automatically be entered to win an all-expenses paid trip to attend.",secure.actblue.com,Enter now: Win two concert tickets,,"We have a special performer who is joining us on the campaign trail. And if you donate any amount today, you will be entered to win an all expenses paid trip to attend their Get Out The Vote concert in support of Tim and me. Music inspires us to feel hope, community, and inspiration. The same feelings can guide us at the ballot box where we use our voices to shape our future. This ours has always been a people-powered movement. So I hope we can thank you in person for your support. Thank you.","We have a special performer who is joining us on the campaign. trail. And if you donate any amount. today, you will be entered to win an all-expenses-paid trip an trip to attend their Get Out the Vote. concert in of Tim and me. in support of Tim and me. Music inspires us to feel hope, community, and inspiration. The same feelings can guide us at. the ballot box, where we use our voices to shape. our future. This, ours, has always been a. people-powered movement. So hope we can thank you in. person for your support. So I hope we can thank you in. person for your support. Thank you. HARRIS. WALZ. DONATE NOW. PAID FOR BY HARRIS VICTORY FUND"
x_575399745028276,0,0,0,0,0,0,1,0,1,Karen Baker for Congress,Karen Baker for Congress,,facebook.com,Karen Baker for Congress,,,AMERICAN PRIDE BACK COAL MINERS 2ND AMENDMENT THAT'S KAREN BAKER
x_575471091810898,0,0,0,1,0,0,0,0,0,Kamala Harris,HARRIS FOR PRESIDENT,,iwillvote.com,I Will Vote,Be a voter. Find everything you need to vote in your state's next election.,,PENNSYLVANIA ELECTION DAY IS NOVEMBER 5 Polls are open 7 AM-8PM First time voter ? Bring your ID . Make your plan and find your polling location at IWillVote.com/PA Questions ? Call 833-728-6837 PAID FOR BY HARRIS FOR PRESIDENT
x_576134998089436,0,0,0,1,0,0,0,1,1,America PAC,America PAC,"As border czar, Kamala Harris had one job—to secure our borders—and she failed disastrously. Do you trust her to lead our country? North Carolina, take matters into your own hands—pledge to vote for Donald J. Trump to protect America's future!",votesafe.org,Action Required!,Pledge To Vote For Donald Trump!,,"AMERICA HOW MUCH DOES BORDER CZAR KAMALA HARRIS ' BORDER CRISIS COST YOU ? COST TO NC TAXPAYERS : $ 3.14 BILLION YOU PAY : $ 4,781 PER IN NORTH ILLEGAL YOU PAY : $ 4,781 PER ILLEGAL YOU PAY : IN NORTH CAROLINA DEFEAT HARRIS . PLEDGE TO VOTE FOR TRUMP Paid for by America PAC . Not authorized by any candidate or candidate's committee . www.theamericapac.org . | AMERICA HOW MUCH DOES BORDER CZAR KAMALA HARRIS ' BORDER CRISIS COST YOU ? COST TO NC TAXPAYERS : $ 3.14 BILLION YOU PAY : $ 4,781 PER ILLEGAL YOU PAY : $ 4,781 PER IN NORTH ILLEGAL YOU PAY : $ 4,781 IN NORTH PAY : IN NORTH CAROLINA DEFEAT HARRIS . PLEDGE TO VOTE FOR TRUMP Paid for by America PAC . Not authorized by any candidate or candidate's committee . www.theamericapac.org ."
x_576984141463515,0,0,0,0,0,0,0,1,1,Future Forward,FF PAC,El plan de Harris enfrentará a las grandes petroleras y farmacéuticas y penalizará el sobre-aumento de los precios. Ella luchará para devolver el dinero a la gente trabajadora y a la clase media.,secure.everyaction.com,Vota por Kamala,,,
x_577370391304294,0,0,0,1,0,0,0,1,1,America PAC,America PAC,It’s no coincidence that the radical left has thrown our borders wide open and ushered illegals into swing states. Stop the madness → Vote Early for TRUMP.,votesafe.org,Vote For Donald J. Trump,On or BEFORE Election Day,,"VOTE FOR SECURE BORDERS AMERICA Elon Musk @elonmusk Triple digit increases of illegals in swing states over the past 4 years . Voter importation at an unprecedented scale ! America @america Oct 19 These are the increases in population of Illegal Immigrants in Swing States under the policies of the Biden / Harris Administration . State Unauthorized migrant population Percent increase since 2021 Georgia 45,747 401 % North Carolina 32,681 446 % GO VOTE 32,681 446 % GO VOTE Pennsylvania 25,721 241 % 24,563 734 % FOR Arizona 24,563 734 % FOR 15,931 562 % TRUMP Nevada . 15,931 562 % TRUMP Michigan 13,162 775 % Wisconsin 10,768 467 % Paid for by America PAC . Not authorized by any candidate or candidate's committee . www.theamericapac.org ."
x_578048421264815,1,0,0,0,0,0,0,0,0,Eugene Vindman for Congress,Vindman for Congress,,secure.actblue.com,,,,OMAN VINDMAN VINDMAN VIN ONGRESS FOR CONGRESS FOR CONGRESS FOR CO FOR CONGRESS FOR CONGRESS FOR CO DMAN VINDMAN VINDMAN VIND CONGRESS FOR CONGRESS FOR CONGRESS FOR CO CONGRESS FOR CONGRESS FOR CONGRESS CONGRESS * FOR CONGRESS FOR CONGRESS FOR CO * FOR CONGRESS FOR CONGRESS FOR CO * FOR CONGRESS FOR CO DA VINDMA NDMAN VIND CONGR FOR CONGRESS R CONGRESS FOR CO FOR CONGRESS R CONGRESS FOR CO CONGR FOR CONGRESS R CONGRESS NDM W VIND VINDMAN CONG VINDMAN FOR CON NDM * FOR CON VIND R CONGRESS FOR VIND ND VIN VIND R CONGRESS FOR FOR CON ND FOR CON VIN FOR MA VIND NDMAN VI MA VIND FO FOR CON NDMAN VI FOR CON
x_578727251258383,0,0,0,0,0,0,0,0,1,Laurie Buckhout Is Too Extreme For North Carolina,DCCC,,,Laurie Buckhout Is Too Extreme For North Carolina,,"Lori Buckhout isn't from here. And she's not just any Republican either. She would allow states to ban abortions with no exceptions for rape or incest. That's not just extreme, it's cruel. We can't send Lori Buckhout to Congress.","Roslyn. Whitakers, NC. Laurie Buckhout isn't from here. Angela. Oxford, NC. And she's not just any Republican either. Laurie Buckhout. She would allow states. to ban abortion. Shykiria. Rocky Mount, NC. She would allow states to ban abortion Laurie Buckhout. No exceptions. for rape or incest.. with no exceptions for rape or incest. That's not just extreme, Kaylene. Wilson, NC. it's cruel. We can't send. Laurie Buckhout to Congress.. PAID FOR BY DCCC WWW.DCCC.ORG. NOT AUTHORIZED. BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.. We can't send Laurie Buckout to Congress. We can't send. Laurie Buckhout to Congress.. PAID FOR BY WWW.DCCC.ORG. NOT AUTHORIZED. BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.. We can't send Laurie Buckout to Congress."
x_595161289620716,0,0,0,1,0,0,0,1,0,Kamala Harris,HARRIS FOR PRESIDENT,Don’t wait to vote! Look up how to vote early right now.,iwillvote.com,,,"Okay, so this election is going to be super close. So, don't wait to vote. Make a plan like right now and go vote.","PAID FOR BY HARRIS FOR PRESIDENT. Ok so, this election's. gonna be super close. PAID FOR BY HARRIS FOR PRESIDENT. So don't wait to vote. PAID FOR BY HARRIS FOR PRESIDENT. Make a plan, like,. right now. PAID FOR BY HARRIS FOR PRESIDENT. Make a plan, like,. right now.. VOTE EARLY"
x_595892042865808,0,0,0,0,0,0,0,1,1,Dan Osborn for Senate,Osborn for Senate,"We can replace Republican Deb Fischer with Dan Osborn, lifelong independent, Navy Veteran, running for Senate to take on corruption.",osbornforsenate.com,Beat Republican Deb Fischer,,"Veteran, independent, labor leader. A mechanic who actually works for them, Dan Osborne. There's not a Democrat on the ballot, but you can still vote for change, for freedom from the grass roots. Independent Dan Osborne. Find him on the ballot.","USS CONSTELLATION. CV-64. RAN. VETE. USE OF MILITARY UNIT, TITLE, OR PHOTOGRAPHS UNIFORM. DO NOT IMPLY ENDORSEMENT BY THE DEPARTMENT OF THE NAVY OR THE DEPARTMENT OF DEFENSE. USS. CV-64. VETERAN. USE UF UNIT, TITLE, OR PHOTOGRAPHS IN UNIFORM. IMPLY DEPARTMENT OF THE NAVY DEPARTMENT OF DEFENSE. INDEPENDENT OSE. FOR. LABOR LEADER ACTUALLY WORKS FOR A LIVING SB RN. DAN. ACTUALLY WORKS FOR A LIVING 25. 25 F. TRIVE. 25. VOTE. 25 VOTE. FOR. CHANGE VOTE. FOR. FREEDOM VOTE. FOR. FREEDOM. PAID FOR BY OSBORN FOR SENATE APPROVED BY DAN OSBORN VOTE. WHY WON'T. FOR. NEBRASKA. PAID FOR BY OSBORN FOR BY. WHY ca. VOTE DAN OSBORN. PAID FOR DE APPROVED BY D DAN. A E. T. FO VOTE DAN OSBORN. INDEPENDENT FOR SENATE. BY SENATE APPROVED BY DAN"
x_606027038421638,0,0,0,1,0,0,0,1,1,America PAC,America PAC,Become part of an exclusive group by voting early for President Trump! Join the 47 Club and stand with those committed to securing America's future.,votesafe.org,Action Required!,Join The 47 Club Now!,"President Trump fights hard, and he needs you to vote smart. If you request a mail-in ballot, we'll send your name to Mar-A-Lago. So, Trump knows you have his back. America's badass is counting on you. Request your mail-in ballot today.",PRESIDENT TRUMP. FIGHTS. HARD TRUMP NEEDS. YOU TO. VOTE BY MAIL REQUEST YOUR MAIL-IN BALLOT TODAY. TheA Mar a Lago. YOUR. NAME. STRAIGHT. TO TRUMP Mar a. YOUR. NAME. STRAIGHT. TO TRUMP a. YOUR. NAME. STRAIGHT. TO TRUMP. TRUMP WILL KNOW a Laga. YOUR. NAME. STRAIGHT. TO TRUMP. TRUMP WILL KNOW. YOU HAVE. HIS BACK WANTE. AMERICA'S BADASS. PAID FOR BY AMERICA NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S WWW.THEAMERICAPAC.ORG WANTE. OU. AMERICA'S BADASS. IS COUNTING ON YOU. PAID FOR BY AMERICA PAC. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE REQUEST YOUR. AM. IN BALLOT. I. PAID FOR BY AMERICA PAC. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S WWW.THEAMERICAPAC.ORG REQUEST YOUR. MAIL-IN BALLOT. THEAMERICAPAC.ORG. PAID FOR BYAMERICA PAC. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.
x_607998518218887,0,0,0,1,0,0,0,1,1,Texas Realtors for Ted Cruz,National Association of REALTORS®,,realtorsfortedcruz.com,realtorsfortedcruz.com,,,VOTE TED CRUZ IN THE GENERAL ELECTION ON NOVEMBER 5TH ! Paid for by National Association of REALTORS® Political Action Committee 202-383-1000 . Not authorized by any candidate or candidate's committee .
x_703567087896140,1,0,0,0,0,0,0,0,0,Lucas Kunce,Lucas Kunce for Missouri,"My name is Lucas Kunce. I’m a 13-year Marine veteran and Democrat — and I’m running to replace Josh Hawley and flip Missouri’s U.S. Senate seat in 2024. You know Josh Hawley. He’s spent years climbing the ladder in Missouri to become another corrupt, career politician. But he’s best known as the guy who pumped his fist at insurrectionists outside the Capitol on January 6th… then ran for his life just a few hours later. When things get tough, Missourians deserve someone who will stand up and fight for them — not run away like a coward. That’s why I’m running for U.S. Senate. Watch my video, then chip in any amount to support my grassroots campaign. PAID FOR BY LUCAS KUNCE FOR MISSOURI",secure.actblue.com,Chip in to my grassroots campaign >>>,,"That's our current US senator Josh Holly. This guy. Or maybe you'd better recognize him running for his life a few hours later. I swear this coward's always running from something. And now this is the guy who's writing a book telling every single one of us how to be a man. Now this is me, Lucas Coons, running for Senate. I wasn't born with a silver spoon in my mouth, but I did have the support of my community which made me who I am today. When things get tough Missourians deserve a US center who will stand up for him, not run away. That's why I'm running to replace Josh Holly because we couldn't be more different. When his banker daddy sent Joshua to a fancy prep school, miles from his hometown, my family and Jeff City was relying on our neighbors to survive bankruptcy and medical bills. When he graduated from law school, he joined one of the world's most elite corporate law firms. I joined the Marine Corps to pay back the community that took care of me. When he was climbing the ladder to become another corrupt politician. I was serving my country and working to put an end to overseas wars. When giant corporations were stripping Missouri for parts, he attacked workers and shipped our jobs away. While I fought to take power back for American workers and small businesses, and when he voted against relief for vets like me who were exposed to toxic burn pits, I stood up alongside thousands of veterans to hold them accountable. I'm Lucas and I approve this message because Josh Holly is a fraud and a cow. And by the time I'm done with him, the whole world's going to know it. So keep on running, Josh. Keep on running.","HAWLEY DEFENDS JAN 6. FIST PUMP: 'I DON'T REGRET. ANYTHING I DID THAT DAY'. NATIONAL. ENQUIRER JAN 6, 2021. """"""""JOSH HAWLEY SEEN FLEEING PRO-TRUMP MOB. НЕ 'RILED UP' WITH FIST SALUTE"""""""". NBC NEWS JAN 6 2021. """"""""JOSH HAWLEY SEEN FLEEING PRO-TRUMP MOB. НЕ 'RILED UP' WITH FIST SALUTE"""""""". NBC NEWS JAN 6, 2021. """"""""JOSH HAWLEY SEEN FLEEING PRO-TRUMP MOB. НЕ 'RILED UP' WITH FIST SALUTE"""""""" NBC NEWS MR. HAWLEY MAN. JOSH HAWLEY. New Times author The of CAPITOL-FLEEING JOSH HAWLEY. HAS WRITTEN A WHOLE BOOK ON. MAN. 'MANHOOD'. DAILY BEAST. JOSH HAWLEY. New York Times bestselling author of The of CAPITOL-FLEEING JOSH HAWLEY. HAS WRITTEN A WHOLE BOOK ON. MAN. 'MANHOOD'. DAILY BEAST. JOSH HAWLEY. New Fort Times author of The of KU6955. KUNCE. POS. USE OF MILITARY RANK, JOB TITLES, AND PHOTOGRAPHS IN UNIFORM DO NOT IMPLY ENDORSEMENT BY THE DEPARTMENT OF THE NAVY OR THE DEPARTMENT OF DEFENSE. 1 ! CLASS OF 2000. ERSON JAYS CITY. S LUCAS KUNCE. FOR U.S. SENATE Joshua Hawley 1776. NW NW. 1776 USE OF MILITARY RANK, JOB TITLES, AND PHOTOGRAPHS IN UNIFORM DO NOT IMPLY ENDORSEMENT BY THE DEPARTMENT OF THE NAVY OR THE DEPARTMENT OF DEFENSE.. KUNCE. OPOS USE OF MILITARY RANK, JOB TITLES, AND PHOTOGRAPHS IN UNIFORM DO NOT IMPLY ENDORSEMENT BY THE DEPARTMENT OF THE NAVY OR THE DEPARTMENT OF DEFENSE.. KUNCE. LT. USE OF MILITARY RANK, JOB TITLES, AND PHOTOGRAPHS IN UNIFORM DO NOT IMPLY ENDORSEMENT BY THE DEPARTMENT OF THE NAVY OR THE DEPARTMENT OF DEFENSE. """"""""JUDGE RULES HAWLEY-LED AGENCY BROKE. RECORD LAWS ON PURPOSE"""""""" AP NEWS JOSH HAWLEY. """"""""JUDGE RULES HAWLEY-LED AGENCY BROKE. RECORD LAWS ON PURPOSE"""""""" AP NEWS MSNBC. LUCAS KUNCE. AFGHANISTAN MARINE VETERAN. REPORTS. USE OF MILITARY RANK, JOB TITLES, AND PHOTOGRAPHS IN UNIFORM DO NOT IMPLY ENDORSEMENT BY THE DEPARTMENT OF THE NAVY OR THE DEPARTMENT OF DEFENSE. """"""""HAWLEY HAS BEEN A VOCAL. SUPPORTER OF IMPLEMENTING. RIGHT-TO-WORK"""""""" IN MISSOURI"""""""". LABOR TRIBUNE """"""""HAWLEY HAS BEEN A VOCAL. SUPPORTER OF IMPLEMENTING. 'RIGHT-TO-WORK' IN MISSOURI"""""""". LABOR TRIBUNE """"""""LUCAS KUNCE,. A CRUSADER AGAINST. CORPORATE CONSOLIDATION"""""""". HUFFINGTON POST BLUNT, HAWLEY VOTE TO STALL. BILL EXPANDING HEALTH CARE FOR. VETERANS EXPOSED TO BURN PITS. SPRINGFIELD NEWS-LEADER FOX. NEWS. channel. """"""""I PUT THIS OP-ED. I was exposed to toxic burn. pits in Iraq; Republicans. ON FOX NEWS BECAUSE. turned their backs on. WANT JOSH. veterans like me. TO SEE IT"""""""". OPINION. By Lucas For News. LUCAS KUNCE NEWS. channel. """"""""I PUT THIS OP-ED. I was exposed to toxic burn. pits in Iraq; Republicans. ON FOX NEWS BECAUSE. turned their backs on. I WANT JOSH HAWLEY.... veterans like me. TO SEE IT"""""""". OPINION. By Lucas Kunce Fox News. LUCAS KUNCE FOX. NEWS. channel. """"""""I PUT THIS OP-ED. I was exposed to toxic burn. pits in Iraq; Republicans. ON FOX NEWS BECAUSE. turned their backs on. I WANT JOSH. veterans like me. TO SEE IT"""""""". OPINION. By Lucas Kunce Fox News. LUCAS KUNCE NEWS. channel. """"""""I PUT THIS OP-ED. I was exposed to toxic burn. pits in Iraq; Republicans. ON FOX NEWS BECAUSE. turned their backs on. I WANT JOSH. veterans like me. TO SEE IT"""""""". OPINION. By Lucas Kunce Fox News. LUCAS KUNCE LUCAS KUNCE LUCAS KUNCE. FOR U.S. SENATE. LUCASKUNCE.COM LUCAS KUNCE. FOR U.S. SENATE. LUCASKUNCE.COM. PAID FOR BY LUCAS KUNCE FOR MISSOURI. LUCASKUNCE.COM. PAID FOR BY LUCAS KUNCE FOR MISSOURI."
x_711046354541890,1,0,0,0,0,0,0,1,0,Gay For Congress,GAY VALIMONT FOR CONGRESS,"To keep it short: I’m going to crush Matt Gaetz. Matt Gaetz is the most unpopular man in the country. He’s anti-democracy, anti-woman, anti-military, and anti-working class. He should be quaking in his dark money custom shoes, because I’m coming for his seat, and he’s NEVER had an opponent like me before. I’m Gay Valimont, former head of Moms Demand Action FL, now MAGA’s worst nightmare. I’ve spent my life fighting for Gun Violence Prevention efforts across my state. Now, I’m taking the fight to DC. Our district deserves better than his self-serving brand of politics that’s done nothing for us or our beautiful beaches. It’s very simple, to get rid of Matt it’s going to take a lot of help from people like you. He’s got $6 MILLION in dark, special interest money. I’ve made a pledge to take no dirty money, so I’m counting on folks like you to help me give him a run unlike he’s ever had before. Are you with me? Join us: www.GayForCongress.com If we don’t beat him, he will run for FL governor in 2026. The nightmare will never end. Can you click here, and become a part of our American Common Sense Movement?",secure.actblue.com,DONATE NOW>> Let's defeat Matt Gaetz,,"My Democrat opponent is for radical gender ideology. My ideology includes respect for all Floridians, respect for all Americans, no matter who they love, no matter the color of their skin, no matter their religion. And so yeah, if that's radical, then I'm for it. Uh, it's","LOCAL ELECTION. MATT GAETZ KICKS-OFF REELECTION CAMPAIGN. FORT WAL TON BEACH, FLORIDA. """"""""My Democrat opponent is. for radical gender ideology"""""""" LOCAL. MATT GAETZ KICKS-OFF REELECTION CAMPAIGN. FORT WAL TON BEACH, FLORIDA. """"""""My Democrat opponent is. for radical gender ideology"""""""" LOCAL ELECTION. MATT GAETZ KICKS-OFF REELECTION CAMPAIGN. WAL TON BEACH FLORIDA. """"""""My Democrat opponent is. for radical gender ideology"""""""" VOLS LOCAL. MATT GAETZ KICKS-OFF REELECTION CAMPAIGN. WAL TON DE ACH FLORIDA. """"""""My Democrat opponent is. for radical gender ideology"""""""" My """"""""ideology"""""""" includes. respect for all Floridians. Respect for all Americans. No matter who they love. No matter the color of. their skin. No matter their religion. And so, yeah. If that's radical, then. I'm for it. GAY. VALIMONT. FOR US CONGRESS GAY. VALIMONT. FOR US CONGRESS. #GETGAETZGONE GAY. VALIMONT. FOR US CONGRESS. #GETGAETZGONE. Donate now:. www.GayForCongress.com"
